x,y,width,height,label
396.2167612833006,500.0,10.0,10.0,0
-264.9152926555529,-368.7219772980643,10.0,10.0,2
71.01654195631734,123.12417654808957,10.0,10.0,1
-500.0,-407.0752443433473,10.0,10.0,2
418.119180165892,389.75461133069825,10.0,10.0,0
344.91529265555283,406.9440523244871,10.0,10.0,0
-384.9152926555529,-369.7546113306983,10.0,10.0,2
-284.9152926555529,-378.64052933426336,10.0,10.0,2
31.016541956317333,80.12417654808957,10.0,10.0,1
224.72174426845606,256.9440523244871,10.0,10.0,1
-414.9152926555529,-429.7546113306983,10.0,10.0,2
170.61363616034797,281.47200263504607,10.0,10.0,1
-434.9152926555529,-419.7546113306983,10.0,10.0,2
-343.27825573154394,-219.7546113306983,10.0,10.0,2
160.61363616034797,271.47200263504607,10.0,10.0,1
71.01654195631734,41.47200263504609,10.0,10.0,1
-474.9152926555529,-363.5576416337286,10.0,10.0,2
221.01654195631733,206.94405232448707,10.0,10.0,1
-416.26936303796333,-500.0,10.0,10.0,2
374.14165153699855,500.0,10.0,10.0,0
324.91529265555283,366.9440523244871,10.0,10.0,0
71.01654195631734,133.12417654808957,10.0,10.0,1
-284.9152926555529,-398.64052933426336,10.0,10.0,2
500.0,412.91138412448436,10.0,10.0,0
150.61363616034797,251.4720026350461,10.0,10.0,1
301.0165419563173,211.79084321475622,10.0,10.0,1
464.91529265555283,444.08069828722,10.0,10.0,0
368.119180165892,369.75461133069825,10.0,10.0,0
238.11918016589195,351.7241765480896,10.0,10.0,0
208.72174426845606,226.94405232448707,10.0,10.0,1
-356.8869510520051,-249.7546113306983,10.0,10.0,2
404.91529265555283,429.75461133069825,10.0,10.0,0
250.61363616034797,256.9440523244871,10.0,10.0,1
-374.9152926555529,-402.87582345191043,10.0,10.0,2
-500.0,-498.750563789485,10.0,10.0,0
-494.9152926555529,-403.5576416337286,10.0,10.0,2
424.91529265555283,459.75461133069825,10.0,10.0,0
-456.12440957769775,-499.7546113306983,10.0,10.0,2
221.01654195631733,216.94405232448707,10.0,10.0,1
-464.9152926555529,-397.4091567852438,10.0,10.0,2
476.0628466071065,500.0,10.0,10.0,0
51.01654195631733,153.0575098814229,10.0,10.0,1
365.9021597367067,500.0,10.0,10.0,0
-500.0,-429.02325284456845,10.0,10.0,2
301.0165419563173,201.79084321475622,10.0,10.0,1
161.01654195631733,178.20750988142288,10.0,10.0,1
318.119180165892,336.9440523244871,10.0,10.0,0
81.01654195631734,101.4720026350461,10.0,10.0,1
394.91529265555283,399.75461133069825,10.0,10.0,0
208.11918016589195,351.62417654808957,10.0,10.0,0
221.01654195631733,116.94405232448707,10.0,10.0,1
-406.12440957769775,-459.7546113306983,10.0,10.0,2
300.61363616034794,296.9440523244871,10.0,10.0,1
424.91529265555283,419.75461133069825,10.0,10.0,0
-366.8869510520051,-319.7546113306983,10.0,10.0,2
