x,y,width,height,label
-102.0,17.5,11.0,11.0,1
-378.0,222.5,11.0,11.0,0
283.0,-343.5,11.0,11.0,0
-404.0,-215.5,11.0,11.0,0
164.0,16.5,11.0,11.0,1
302.0,-299.5,11.0,11.0,0
-416.0,196.5,11.0,11.0,0
-276.0,328.5,11.0,11.0,0
72.0,-79.5,11.0,11.0,1
-456.0,-60.5,11.0,11.0,0
1.0,-442.5,11.0,11.0,0
-45.0,30.5,11.0,11.0,1
29.0,-93.5,11.0,11.0,1
103.0,428.5,11.0,11.0,0
397.0,281.5,11.0,11.0,0
-285.0,339.5,11.0,11.0,0
32.0,136.5,11.0,11.0,1
148.0,-49.5,11.0,11.0,1
-128.0,-459.5,11.0,11.0,0
95.0,-125.5,11.0,11.0,1
58.0,39.5,11.0,11.0,1
-478.0,110.5,11.0,11.0,0
178.0,-19.5,11.0,11.0,1
21.0,117.5,11.0,11.0,1
-45.0,-40.5,11.0,11.0,1
-54.0,-29.5,11.0,11.0,1
-465.0,-106.5,11.0,11.0,0
-25.0,445.5,11.0,11.0,0
-279.0,-376.5,11.0,11.0,0
93.0,-101.5,11.0,11.0,1
42.0,109.5,11.0,11.0,1
-500.0,-30.650000000000034,11.0,11.0,0
210.0,402.5,11.0,11.0,0
15.0,-133.5,11.0,11.0,1
50.0,4.5,11.0,11.0,1
149.0,58.5,11.0,11.0,1
-42.0,76.5,11.0,11.0,1
-431.0,106.5,11.0,11.0,0
-62.0,-76.5,11.0,11.0,1
122.0,51.5,11.0,11.0,1
-322.0,-239.5,11.0,11.0,0
-389.0,-223.5,11.0,11.0,0
434.0,11.5,11.0,11.0,0
-41.0,441.5,11.0,11.0,0
71.0,-126.5,11.0,11.0,1
-198.0,375.5,11.0,11.0,0
276.0,-330.5,11.0,11.0,0
160.0,-38.5,11.0,11.0,1
171.0,-32.5,11.0,11.0,1
122.0,-5.5,11.0,11.0,1
-33.0,-82.5,11.0,11.0,1
53.0,-445.5,11.0,11.0,0
140.0,14.5,11.0,11.0,1
55.0,122.5,11.0,11.0,1
81.0,54.5,11.0,11.0,1
95.0,83.5,11.0,11.0,1
70.0,38.5,11.0,11.0,1
112.0,-58.5,11.0,11.0,1
444.0,36.5,11.0,11.0,0
231.0,321.5,11.0,11.0,0
451.0,-64.5,11.0,11.0,0
12.0,-39.5,11.0,11.0,1
-474.0,49.5,11.0,11.0,0
92.0,-112.5,11.0,11.0,1
24.0,420.5,11.0,11.0,0
-356.0,-253.5,11.0,11.0,0
77.0,-139.5,11.0,11.0,1
-420.0,-184.5,11.0,11.0,0
-204.0,394.5,11.0,11.0,0
86.0,-37.5,11.0,11.0,1
131.0,-76.5,11.0,11.0,1
-307.0,-300.5,11.0,11.0,0
420.0,-224.5,11.0,11.0,0
395.0,-210.5,11.0,11.0,0
-423.0,36.5,11.0,11.0,0
-225.0,-384.5,11.0,11.0,0
-44.0,-471.5,11.0,11.0,0
97.0,35.5,11.0,11.0,1
414.0,296.5,11.0,11.0,0
-13.0,-69.5,11.0,11.0,1
436.0,-113.5,11.0,11.0,0
-312.0,266.5,11.0,11.0,0
-96.0,-460.5,11.0,11.0,0
-332.0,252.5,11.0,11.0,0
112.0,-89.5,11.0,11.0,1
351.0,-286.5,11.0,11.0,0
194.0,-408.5,11.0,11.0,0
-95.0,-476.5,11.0,11.0,0
229.0,357.5,11.0,11.0,0
-68.0,54.5,11.0,11.0,1
-54.0,-61.5,11.0,11.0,1
-88.0,-58.5,11.0,11.0,1
428.0,130.5,11.0,11.0,0
-32.0,-104.5,11.0,11.0,1
99.0,19.5,11.0,11.0,1
-450.0,150.5,11.0,11.0,0
-12.0,-129.5,11.0,11.0,1
57.0,133.5,11.0,11.0,1
68.0,466.5,11.0,11.0,0
-25.0,-423.5,11.0,11.0,0
-146.0,380.5,11.0,11.0,0
104.0,-137.5,11.0,11.0,1
26.0,-14.5,11.0,11.0,1
-187.0,370.5,11.0,11.0,0
-52.0,-9.5,11.0,11.0,1
127.0,-29.5,11.0,11.0,1
115.0,-101.5,11.0,11.0,1
5.0,137.5,11.0,11.0,1
7.0,89.5,11.0,11.0,1
63.0,-51.5,11.0,11.0,1
120.0,86.5,11.0,11.0,1
470.0,-79.5,11.0,11.0,0
161.0,46.5,11.0,11.0,1
24.0,79.5,11.0,11.0,1
142.0,86.5,11.0,11.0,1
185.0,392.5,11.0,11.0,0
109.0,41.5,11.0,11.0,1
115.0,-78.5,11.0,11.0,1
-74.0,-19.5,11.0,11.0,1
-81.0,409.5,11.0,11.0,0
83.0,78.5,11.0,11.0,1
355.0,-260.5,11.0,11.0,0
-367.0,-250.5,11.0,11.0,0
46.0,-87.5,11.0,11.0,1
-183.0,-450.5,11.0,11.0,0
387.0,199.5,11.0,11.0,0
-91.0,18.5,11.0,11.0,1
-334.0,305.5,11.0,11.0,0
-25.0,98.5,11.0,11.0,1
75.0,-2.5,11.0,11.0,1
-466.0,-5.5,11.0,11.0,0
98.0,-6.5,11.0,11.0,1
35.0,83.5,11.0,11.0,1
-23.0,-29.5,11.0,11.0,1
100.0,-424.5,11.0,11.0,0
-211.0,-432.5,11.0,11.0,0
209.0,-429.5,11.0,11.0,0
-408.0,-231.5,11.0,11.0,0
55.0,-19.5,11.0,11.0,1
192.0,-371.5,11.0,11.0,0
-24.0,-2.5,11.0,11.0,1
110.0,103.5,11.0,11.0,1
-64.0,-432.5,11.0,11.0,0
-401.0,194.5,11.0,11.0,0
26.0,16.5,11.0,11.0,1
154.0,77.5,11.0,11.0,1
131.0,65.5,11.0,11.0,1
-354.0,-278.5,11.0,11.0,0
-295.0,-412.5,11.0,11.0,0
422.0,-82.5,11.0,11.0,0
-85.0,-11.5,11.0,11.0,1
38.0,62.5,11.0,11.0,1
-492.0,58.5,11.0,11.0,0
10.0,-58.5,11.0,11.0,1
-122.0,430.5,11.0,11.0,0
173.0,408.5,11.0,11.0,0
-342.0,-291.5,11.0,11.0,0
-335.0,375.5,11.0,11.0,0
133.0,-8.5,11.0,11.0,1
-343.0,271.5,11.0,11.0,0
276.0,312.5,11.0,11.0,0
459.0,80.5,11.0,11.0,0
-458.0,71.5,11.0,11.0,0
349.0,280.5,11.0,11.0,0
-2.0,111.5,11.0,11.0,1
74.0,128.5,11.0,11.0,1
33.0,-27.5,11.0,11.0,1
449.0,-109.5,11.0,11.0,0
0.0,457.5,11.0,11.0,0
-111.0,432.5,11.0,11.0,0
-43.0,-440.5,11.0,11.0,0
126.0,-101.5,11.0,11.0,1
292.0,-314.5,11.0,11.0,0
-477.0,20.5,11.0,11.0,0
67.0,-441.5,11.0,11.0,0
-172.0,-454.5,11.0,11.0,0
110.0,8.5,11.0,11.0,1
172.0,-415.5,11.0,11.0,0
175.0,5.5,11.0,11.0,1
-20.0,-92.5,11.0,11.0,1
-57.0,-88.5,11.0,11.0,1
487.0,104.5,11.0,11.0,0
372.0,-256.5,11.0,11.0,0
-440.0,18.5,11.0,11.0,0
122.0,399.5,11.0,11.0,0
-34.0,-37.5,11.0,11.0,1
-453.0,-97.5,11.0,11.0,0
-46.0,-451.5,11.0,11.0,0
-35.0,-67.5,11.0,11.0,1
-474.0,144.5,11.0,11.0,0
91.0,-462.5,11.0,11.0,0
135.0,54.5,11.0,11.0,1
-34.0,15.5,11.0,11.0,1
163.0,31.5,11.0,11.0,1
-38.0,65.5,11.0,11.0,1
-349.0,283.5,11.0,11.0,0
33.0,27.5,11.0,11.0,1
20.0,-108.5,11.0,11.0,1
76.0,-101.5,11.0,11.0,1
308.0,321.5,11.0,11.0,0
-253.0,395.5,11.0,11.0,0
-373.0,-222.5,11.0,11.0,0
-444.0,-204.5,11.0,11.0,0
38.0,14.5,11.0,11.0,1
131.0,82.5,11.0,11.0,1
297.0,314.5,11.0,11.0,0
94.0,46.5,11.0,11.0,1
-440.0,138.5,11.0,11.0,0
37.0,-117.5,11.0,11.0,1
-308.0,302.5,11.0,11.0,0
-75.42697674418605,-500.0,11.0,11.0,0
243.0,326.5,11.0,11.0,0
111.0,-10.5,11.0,11.0,1
-73.0,-2.5,11.0,11.0,1
-214.0,-380.5,11.0,11.0,0
-460.0,33.5,11.0,11.0,0
122.0,8.5,11.0,11.0,1
-406.0,257.5,11.0,11.0,0
-415.0,-211.5,11.0,11.0,0
-428.0,-17.5,11.0,11.0,0
377.0,-232.5,11.0,11.0,0
450.0,47.5,11.0,11.0,0
376.0,189.5,11.0,11.0,0
400.0,204.5,11.0,11.0,0
-87.0,444.5,11.0,11.0,0
-21.0,10.5,11.0,11.0,1
165.0,-62.5,11.0,11.0,1
-88.0,-28.5,11.0,11.0,1
96.0,95.5,11.0,11.0,1
-390.0,228.5,11.0,11.0,0
170.0,-6.5,11.0,11.0,1
4.0,-8.5,11.0,11.0,1
-81.0,31.5,11.0,11.0,1
3.0,-94.5,11.0,11.0,1
-438.0,118.5,11.0,11.0,0
146.0,33.5,11.0,11.0,1
221.0,-402.5,11.0,11.0,0
168.0,-50.5,11.0,11.0,1
79.0,-115.5,11.0,11.0,1
275.0,354.5,11.0,11.0,0
11.0,-28.5,11.0,11.0,1
311.0,333.5,11.0,11.0,0
3.0,4.5,11.0,11.0,1
-13.0,-104.5,11.0,11.0,1
104.0,-78.5,11.0,11.0,1
-453.0,139.5,11.0,11.0,0
-9.0,74.5,11.0,11.0,1
146.0,447.5,11.0,11.0,0
49.0,73.5,11.0,11.0,1
-53.0,67.5,11.0,11.0,1
124.0,-428.5,11.0,11.0,0
409.0,-279.5,11.0,11.0,0
-265.0,328.5,11.0,11.0,0
-41.0,-23.5,11.0,11.0,1
294.0,-388.5,11.0,11.0,0
10.0,29.5,11.0,11.0,1
115.0,387.5,11.0,11.0,0
-201.0,-384.5,11.0,11.0,0
-99.0,434.5,11.0,11.0,0
73.0,-64.5,11.0,11.0,1
-412.0,93.5,11.0,11.0,0
391.0,-197.5,11.0,11.0,0
-431.0,-190.5,11.0,11.0,0
-24.0,-69.5,11.0,11.0,1
-462.0,191.5,11.0,11.0,0
-93.0,-438.5,11.0,11.0,0
-470.0,7.5,11.0,11.0,0
-209.0,376.5,11.0,11.0,0
-229.0,-404.5,11.0,11.0,0
25.0,454.5,11.0,11.0,0
454.0,166.5,11.0,11.0,0
143.0,70.5,11.0,11.0,1
17.0,-95.5,11.0,11.0,1
-389.0,217.5,11.0,11.0,0
165.0,-78.5,11.0,11.0,1
-3.0,36.5,11.0,11.0,1
411.0,234.5,11.0,11.0,0
-217.0,-413.5,11.0,11.0,0
417.0,124.5,11.0,11.0,0
-17.0,41.5,11.0,11.0,1
114.0,-24.5,11.0,11.0,1
12.0,-70.5,11.0,11.0,1
-289.0,-349.5,11.0,11.0,0
92.0,-138.5,11.0,11.0,1
-277.0,-344.5,11.0,11.0,0
63.0,-139.5,11.0,11.0,1
26.0,-2.5,11.0,11.0,1
-30.0,-18.5,11.0,11.0,1
-442.0,174.5,11.0,11.0,0
-9.0,52.5,11.0,11.0,1
95.0,106.5,11.0,11.0,1
154.0,-395.5,11.0,11.0,0
-64.0,65.5,11.0,11.0,1
459.0,-4.5,11.0,11.0,0
-181.0,408.5,11.0,11.0,0
18.0,48.5,11.0,11.0,1
-4.0,100.5,11.0,11.0,1
-254.0,-385.5,11.0,11.0,0
-434.0,-1.5,11.0,11.0,0
222.0,-391.5,11.0,11.0,0
33.0,-128.5,11.0,11.0,1
92.0,-25.5,11.0,11.0,1
87.0,-3.5,11.0,11.0,1
149.0,-37.5,11.0,11.0,1
48.0,-434.5,11.0,11.0,0
-211.0,420.5,11.0,11.0,0
175.0,21.5,11.0,11.0,1
-7.0,-81.5,11.0,11.0,1
-7.0,-13.5,11.0,11.0,1
151.0,10.5,11.0,11.0,1
