x,y,width,height,label
207.5,-144.5,11.0,11.0,1
-162.5,31.5,11.0,11.0,1
87.5,90.5,11.0,11.0,1
60.5,389.5,11.0,11.0,1
2.5,46.5,11.0,11.0,1
87.5,-185.5,11.0,11.0,1
-16.5,71.5,11.0,11.0,1
-40.5,124.5,11.0,11.0,1
-343.5,199.5,11.0,11.0,1
327.5,-3.5,11.0,11.0,1
77.5,298.5,11.0,11.0,1
-15.5,-6.5,11.0,11.0,1
-0.5,163.5,11.0,11.0,1
297.5,-76.5,11.0,11.0,1
72.5,355.5,11.0,11.0,1
-185.5,-162.5,11.0,11.0,1
86.5,258.5,11.0,11.0,1
-76.5,22.5,11.0,11.0,1
-92.5,111.5,11.0,11.0,1
183.5,4.5,11.0,11.0,1
-48.5,-21.5,11.0,11.0,1
-241.5,195.5,11.0,11.0,1
46.5,-40.5,11.0,11.0,1
165.5,-68.5,11.0,11.0,1
163.5,33.5,11.0,11.0,1
-283.5,202.5,11.0,11.0,1
143.5,-239.5,11.0,11.0,1
-111.5,195.5,11.0,11.0,1
-63.5,148.5,11.0,11.0,1
251.5,88.5,11.0,11.0,1
-172.5,-185.5,11.0,11.0,1
-150.5,34.5,11.0,11.0,1
-181.5,109.5,11.0,11.0,1
226.5,91.5,11.0,11.0,1
35.5,-39.5,11.0,11.0,1
-39.5,36.5,11.0,11.0,1
-153.5,284.5,11.0,11.0,1
-37.5,-136.5,11.0,11.0,1
-51.5,-133.5,11.0,11.0,1
-120.5,-85.5,11.0,11.0,1
169.5,162.5,11.0,11.0,1
92.5,-35.5,11.0,11.0,1
-366.5,93.5,11.0,11.0,1
-158.5,378.5,11.0,11.0,1
80.5,-102.5,11.0,11.0,1
314.5,-32.5,11.0,11.0,1
-79.5,-54.5,11.0,11.0,1
55.5,-82.5,11.0,11.0,1
215.5,85.5,11.0,11.0,1
-92.5,-88.5,11.0,11.0,1
125.5,-3.5,11.0,11.0,1
-180.5,202.5,11.0,11.0,1
