x,y,width,height,label
297.33974678458634,391.15224186784866,10.0,10.0,0
273.60927755672196,-311.56225432036484,10.0,10.0,1
-129.05499851689606,-435.1520900694755,10.0,10.0,1
-325.4411464579558,270.3367692705149,10.0,10.0,1
24.31162616804494,500.0,10.0,10.0,0
231.19743571557427,339.8184778446139,10.0,10.0,1
-354.3279404935887,-294.4553288134285,10.0,10.0,0
-188.97320082495037,-447.65002271947395,10.0,10.0,0
-500.0,106.06495919521132,10.0,10.0,0
368.793836292454,329.8619100317699,10.0,10.0,0
-91.9550876298289,-492.32384267180583,10.0,10.0,0
94.11238432216012,500.0,10.0,10.0,0
-167.93846932431876,449.4542353437288,10.0,10.0,0
125.59513567254771,494.133914671968,10.0,10.0,0
-459.9697417061904,-157.65337367121427,10.0,10.0,0
201.20060848648006,448.00791273209757,10.0,10.0,0
-391.4795763454102,320.1178394815536,10.0,10.0,0
108.78988118013316,-428.25678106047735,10.0,10.0,1
22.784909799408794,-451.16407690575426,10.0,10.0,1
-373.4025622780305,-286.2056102784706,10.0,10.0,0
-379.63610691180435,-270.0202616541743,10.0,10.0,0
-150.39376637183815,464.64370752314534,10.0,10.0,0
110.96947223587271,445.83697491219135,10.0,10.0,1
-185.03163172116155,416.086072022239,10.0,10.0,1
-147.51018960967326,454.6400536076664,10.0,10.0,1
490.9790813410099,-5.069898065799428,10.0,10.0,1
-50.204713475411424,480.99539908492295,10.0,10.0,1
461.36679387076805,143.60913726391843,10.0,10.0,0
-390.98644519557314,251.70795922875823,10.0,10.0,0
7.942895843624704,-499.0668594202696,10.0,10.0,0
250.47334327886134,377.75995301568526,10.0,10.0,1
123.67020044223618,-415.98420758741815,10.0,10.0,1
222.11063999704726,467.88343479153536,10.0,10.0,0
186.24412447926818,387.81545165398575,10.0,10.0,1
-62.25182027640335,-474.6495307287145,10.0,10.0,1
-138.80187436519262,-439.87758435919653,10.0,10.0,1
463.4332545294738,0.7510251239103596,10.0,10.0,1
-188.23330613680557,-493.1653144870368,10.0,10.0,0
8.117545005615057,-500.0,10.0,10.0,0
-126.01232094882522,495.73546236258204,10.0,10.0,0
-159.83817823610744,464.4411740186326,10.0,10.0,0
-93.60614793138043,432.24732782107293,10.0,10.0,1
479.1619930588265,75.42451738598263,10.0,10.0,0
215.3742597863689,416.60059753936355,10.0,10.0,1
-397.699211632356,240.52929763909577,10.0,10.0,0
-369.5684370020815,265.95107571236673,10.0,10.0,1
-231.37960800657652,414.7947951391365,10.0,10.0,0
-427.15512768806144,-94.93804798436,10.0,10.0,1
-462.3329047942715,47.431878847885066,10.0,10.0,1
462.8029759173065,-131.97904803269597,10.0,10.0,0
316.1086890855133,468.6491141939136,10.0,10.0,0
-49.122910746590776,-483.1529196929708,10.0,10.0,1
383.62139966465145,277.05996952386056,10.0,10.0,1
-500.0,6.788935903749774,10.0,10.0,0
-85.86299403742765,443.2915225220182,10.0,10.0,1
362.0633050316289,289.87716932419124,10.0,10.0,0
320.3935785949424,-308.8707112655834,10.0,10.0,0
338.66207437139235,-285.32886096273216,10.0,10.0,0
112.19649483906774,-438.6056352573263,10.0,10.0,1
-118.21830214639365,417.85427306889363,10.0,10.0,1
210.54586107016036,401.7667879031521,10.0,10.0,1
322.8495180822827,337.02954138634084,10.0,10.0,0
-500.0,-68.32093582136218,10.0,10.0,0
-439.0657545177229,38.4804392233176,10.0,10.0,1
436.40893173190614,46.56412533505367,10.0,10.0,1
4.435507028214621,-481.98036044747795,10.0,10.0,1
-144.75318023198153,-422.52255360668266,10.0,10.0,1
-412.62939219456734,-184.49936163918636,10.0,10.0,1
344.19882121191125,-235.75799816085515,10.0,10.0,1
409.9960976392741,116.40156533116617,10.0,10.0,1
-50.04196045339597,500.0,10.0,10.0,0
-293.37953685345065,-317.1305309161842,10.0,10.0,1
238.64526754309207,436.93674290527866,10.0,10.0,0
403.7635362521038,-181.34822620874922,10.0,10.0,0
98.38246874574115,453.7780766102657,10.0,10.0,1
-206.6313380204183,391.3420878913957,10.0,10.0,1
-132.05602925216232,-500.0,10.0,10.0,0
191.29882291794988,-393.77601503385995,10.0,10.0,0
144.86524027769667,500.0,10.0,10.0,0
466.7413680333503,181.9231369653269,10.0,10.0,0
275.3737549062912,-371.8574363447095,10.0,10.0,0
-466.3841234941223,80.95982818154516,10.0,10.0,1
-168.22538701165567,439.75277004432166,10.0,10.0,0
473.58582699017643,-158.90215374923665,10.0,10.0,0
-322.0138393567541,371.6277140519046,10.0,10.0,0
351.2798714638893,-216.23392530688255,10.0,10.0,1
-145.52225438612427,-453.45770978096124,10.0,10.0,0
225.61203142655307,-382.44623770312757,10.0,10.0,0
283.4546118054866,-305.6514798781287,10.0,10.0,1
-227.23721468478044,376.4949231185399,10.0,10.0,1
-432.3839443836804,179.41611373960012,10.0,10.0,0
372.1588953441154,141.90316783300352,10.0,10.0,1
428.9254136062332,190.8637130830372,10.0,10.0,1
-388.30048246082623,188.9824983074332,10.0,10.0,1
-458.7926986039573,-107.06679079972693,10.0,10.0,0
259.55509890542254,-315.9359000613787,10.0,10.0,1
137.96666509473044,462.82678988931,10.0,10.0,1
161.9125990544977,485.0535214555489,10.0,10.0,0
-411.20180637760154,176.79247099350906,10.0,10.0,1
-410.6022499502729,-137.1387987225556,10.0,10.0,1
500.0,-26.388258702131736,10.0,10.0,0
-299.6580056456061,-340.9772270095471,10.0,10.0,0
248.32232104197183,366.0238925124133,10.0,10.0,1
-500.0,-15.530514593855173,10.0,10.0,0
376.2209176792927,361.8998212797616,10.0,10.0,0
-167.9088496026076,-467.65816247283715,10.0,10.0,0
-452.423410501,102.75708242007279,10.0,10.0,1
-27.901102735023947,496.24246485618465,10.0,10.0,1
429.22426980007157,-150.63408147360164,10.0,10.0,0
-38.19223366841669,500.0,10.0,10.0,0
-500.0,121.3075320367505,10.0,10.0,0
370.1111050217727,-232.67865705288983,10.0,10.0,0
-419.5896296569131,-152.70109799866378,10.0,10.0,1
41.97355677691612,483.5511349591586,10.0,10.0,1
435.7577922199639,-123.284397244458,10.0,10.0,1
58.491113526559324,-484.8407558508133,10.0,10.0,0
500.0,-33.81033715536256,10.0,10.0,0
-111.47394484488993,500.0,10.0,10.0,0
-103.65005288035624,-495.62614280892245,10.0,10.0,0
-433.42396272351596,-195.77089036825652,10.0,10.0,0
-500.0,28.987775035946783,10.0,10.0,0
-465.3886279063037,59.06204897610067,10.0,10.0,1
-60.658695805269076,-500.0,10.0,10.0,0
-396.96481378958595,-242.59204921352307,10.0,10.0,0
446.8292784456389,-86.89172330718075,10.0,10.0,0
-301.58738384563793,313.046294204271,10.0,10.0,1
-65.94018265614936,-441.5154862102759,10.0,10.0,1
-324.55337216599503,-287.7008365746678,10.0,10.0,1
-447.94961420913523,17.799956451629235,10.0,10.0,1
432.79915718211595,-181.3966185959598,10.0,10.0,0
-141.83141629334182,439.58833742991266,10.0,10.0,1
-105.79592261254712,-430.2483515186587,10.0,10.0,1
-58.75043640346854,-500.0,10.0,10.0,0
370.96258971585996,273.26221649604656,10.0,10.0,1
453.5694504939979,178.93177483211704,10.0,10.0,0
-448.71091856941,221.15631520853702,10.0,10.0,1
313.08448742412577,-263.47708608186343,10.0,10.0,1
-224.14943220579966,-400.16181408228135,10.0,10.0,0
