x,y,width,height,label
-25.874358974358984,147.0781891748248,10.0,10.0,0
-436.79102564102567,-71.94444274902344,10.0,10.0,1
-459.29102564102567,168.3856500873651,10.0,10.0,1
-452.7076923076923,-151.6143499126349,10.0,10.0,1
-468.624358974359,348.3856500873651,10.0,10.0,1
-473.874358974359,408.3856500873651,10.0,10.0,1
-467.374358974359,-151.6143499126349,10.0,10.0,1
-489.29102564102567,158.3856500873651,10.0,10.0,1
-470.124358974359,18.385650087365093,10.0,10.0,1
-474.624358974359,-231.6143499126349,10.0,10.0,1
-462.25897435897434,208.3856500873651,10.0,10.0,1
-470.874358974359,-241.6143499126349,10.0,10.0,1
-453.874358974359,-411.6143499126349,10.0,10.0,1
-466.374358974359,-161.6143499126349,10.0,10.0,1
-461.874358974359,-371.6143499126349,10.0,10.0,1
-456.499358974359,308.3856500873651,10.0,10.0,1
-438.2076923076923,108.3856500873651,10.0,10.0,1
-476.79102564102567,-121.6143499126349,10.0,10.0,1
-442.25897435897434,208.3856500873651,10.0,10.0,1
-458.2076923076923,118.3856500873651,10.0,10.0,1
-460.249358974359,258.3856500873651,10.0,10.0,1
-498.2076923076923,38.38565008736509,10.0,10.0,1
-493.25897435897434,8.385650087365093,10.0,10.0,1
-472.474358974359,-51.61434991263491,10.0,10.0,1
-493.25897435897434,-1.614349912634907,10.0,10.0,1
-492.7076923076923,-111.6143499126349,10.0,10.0,1
-476.874358974359,368.3856500873651,10.0,10.0,1
-448.874358974359,-271.6143499126349,10.0,10.0,1
-476.874358974359,248.3856500873651,10.0,10.0,1
-450.249358974359,228.3856500873651,10.0,10.0,1
-456.79102564102567,-71.94444274902344,10.0,10.0,1
-486.98547008547007,-71.6143499126349,10.0,10.0,1
-500.0,9.795691976876299,10.0,10.0,1
-481.874358974359,-441.6143499126349,10.0,10.0,1
-453.874358974359,388.3856500873651,10.0,10.0,1
-480.124358974359,-21.614349912634907,10.0,10.0,1
-472.874358974359,218.3856500873651,10.0,10.0,1
-474.2076923076923,118.3856500873651,10.0,10.0,1
-489.499358974359,-291.6143499126349,10.0,10.0,1
-446.499358974359,258.3856500873651,10.0,10.0,1
-476.79102564102567,-111.6143499126349,10.0,10.0,1
-469.29102564102567,158.3856500873651,10.0,10.0,1
-462.874358974359,428.3856500873651,10.0,10.0,1
-468.374358974359,68.3856500873651,10.0,10.0,1
-453.25897435897434,68.3856500873651,10.0,10.0,1
-486.79102564102567,-81.6143499126349,10.0,10.0,1
-479.2076923076923,238.3856500873651,10.0,10.0,1
-473.874358974359,88.3856500873651,10.0,10.0,1
-447.374358974359,-141.6143499126349,10.0,10.0,1
-440.124358974359,-31.944442749023438,10.0,10.0,1
-470.874358974359,-251.6143499126349,10.0,10.0,1
-470.124358974359,-21.614349912634907,10.0,10.0,1
-460.124358974359,18.385650087365093,10.0,10.0,1
-452.474358974359,-41.61434991263491,10.0,10.0,1
-482.474358974359,-61.61434991263491,10.0,10.0,1
-469.074358974359,-291.6143499126349,10.0,10.0,1
-440.124358974359,-11.944442749023438,10.0,10.0,1
-433.25897435897434,38.05555725097656,10.0,10.0,1
-475.874358974359,428.3856500873651,10.0,10.0,1
-442.7076923076923,-161.6143499126349,10.0,10.0,1
-500.0,-105.08050501491284,10.0,10.0,1
-469.2076923076923,238.3856500873651,10.0,10.0,1
-450.249358974359,248.3856500873651,10.0,10.0,1
-489.29102564102567,138.3856500873651,10.0,10.0,1
-454.874358974359,368.3856500873651,10.0,10.0,1
-475.874358974359,178.3856500873651,10.0,10.0,1
-430.874358974359,184.0,10.0,10.0,1
-479.074358974359,-311.6143499126349,10.0,10.0,1
-472.874358974359,-131.6143499126349,10.0,10.0,1
-460.124358974359,28.385650087365093,10.0,10.0,1
-454.874358974359,-441.6143499126349,10.0,10.0,1
-464.624358974359,-211.6143499126349,10.0,10.0,1
-500.0,-11.664748739237254,10.0,10.0,1
-466.874358974359,368.3856500873651,10.0,10.0,1
-484.2076923076923,128.3856500873651,10.0,10.0,1
-474.624358974359,-221.6143499126349,10.0,10.0,1
-456.874358974359,88.3856500873651,10.0,10.0,1
-433.25897435897434,58.38565008736509,10.0,10.0,1
-458.374358974359,78.3856500873651,10.0,10.0,1
-488.874358974359,328.3856500873651,10.0,10.0,1
-450.124358974359,-21.944442749023438,10.0,10.0,1
-426.98547008547007,-61.94444274902344,10.0,10.0,1
-459.499358974359,-271.6143499126349,10.0,10.0,1
-478.624358974359,328.3856500873651,10.0,10.0,1
-492.25897435897434,168.3856500873651,10.0,10.0,1
-453.374358974359,-391.6143499126349,10.0,10.0,1
-474.874358974359,288.3856500873651,10.0,10.0,1
-452.25897435897434,198.3856500873651,10.0,10.0,1
-500.0,178.58024403035114,10.0,10.0,1
-466.79102564102567,-91.6143499126349,10.0,10.0,1
-450.249358974359,238.3856500873651,10.0,10.0,1
-492.25897435897434,188.3856500873651,10.0,10.0,1
-470.124358974359,-11.614349912634907,10.0,10.0,1
-470.124358974359,8.385650087365093,10.0,10.0,1
-469.874358974359,-381.6143499126349,10.0,10.0,1
-456.074358974359,-401.6143499126349,10.0,10.0,1
-473.874358974359,358.3856500873651,10.0,10.0,1
-476.79102564102567,-101.6143499126349,10.0,10.0,1
-459.2076923076923,218.3856500873651,10.0,10.0,1
-443.25897435897434,28.055557250976562,10.0,10.0,1
-456.79102564102567,-121.6143499126349,10.0,10.0,1
-452.874358974359,348.3856500873651,10.0,10.0,1
-476.499358974359,298.3856500873651,10.0,10.0,1
-486.074358974359,-411.6143499126349,10.0,10.0,1
-473.874358974359,78.3856500873651,10.0,10.0,1
-499.499358974359,-133.0,10.0,10.0,1
-486.499358974359,308.3856500873651,10.0,10.0,1
-449.499358974359,-251.6143499126349,10.0,10.0,1
-459.874358974359,-461.6143499126349,10.0,10.0,1
-409.499358974359,-145.0,10.0,10.0,1
-479.499358974359,-291.6143499126349,10.0,10.0,1
-500.0,-76.32250397551417,10.0,10.0,1
-446.98547008547007,-51.94444274902344,10.0,10.0,1
-499.29102564102567,148.3856500873651,10.0,10.0,1
-445.374358974359,-221.6143499126349,10.0,10.0,1
-466.79102564102567,-111.6143499126349,10.0,10.0,1
-463.874358974359,248.3856500873651,10.0,10.0,1
-483.874358974359,418.3856500873651,10.0,10.0,1
-466.074358974359,-421.6143499126349,10.0,10.0,1
-442.7076923076923,-151.6143499126349,10.0,10.0,1
-490.124358974359,-11.614349912634907,10.0,10.0,1
-486.874358974359,338.3856500873651,10.0,10.0,1
-480.124358974359,-31.614349912634907,10.0,10.0,1
-489.499358974359,-211.6143499126349,10.0,10.0,1
-489.874358974359,-361.6143499126349,10.0,10.0,1
-496.874358974359,348.3856500873651,10.0,10.0,1
-472.25897435897434,198.3856500873651,10.0,10.0,1
