x,y,width,height,label
1.872448356784119,456.125,10.0,10.0,0
386.45,91.0,10.0,10.0,1
-99.25,258.0689655172414,10.0,10.0,0
366.45,112.05882352941177,10.0,10.0,1
291.52777777777777,78.8,10.0,10.0,1
21.87244835678412,475.0,10.0,10.0,0
249.41666666666666,390.2258064516129,10.0,10.0,0
321.75,86.0,10.0,10.0,1
251.52777777777777,92.8,10.0,10.0,1
212.75,411.6,10.0,10.0,0
-104.75,218.06896551724137,10.0,10.0,0
351.52777777777777,82.05882352941177,10.0,10.0,1
71.87244835678412,474.0,10.0,10.0,0
388.4166666666667,142.05882352941177,10.0,10.0,1
-38.75,405.25,10.0,10.0,0
408.4166666666667,132.5,10.0,10.0,1
134.75,467.6,10.0,10.0,0
428.4166666666667,84.93181818181819,10.0,10.0,1
89.41666666666667,373.36170212765956,10.0,10.0,1
271.52777777777777,72.0,10.0,10.0,1
269.75,380.2258064516129,10.0,10.0,0
493.25,294.9318181818182,10.0,10.0,1
91.87244835678412,483.3333333333333,10.0,10.0,0
-74.45,308.0689655172414,10.0,10.0,0
126.41666666666666,193.36170212765956,10.0,10.0,1
464.75,244.9318181818182,10.0,10.0,1
106.75,283.36170212765956,10.0,10.0,1
251.52777777777777,62.8,10.0,10.0,1
211.8724483567841,471.6,10.0,10.0,0
221.8724483567841,464.0,10.0,10.0,0
-90.25,288.0689655172414,10.0,10.0,0
162.41666666666666,93.36170212765957,10.0,10.0,1
288.75,210.2258064516129,10.0,10.0,0
273.35,280.2258064516129,10.0,10.0,0
111.87244835678412,499.6,10.0,10.0,0
1.872448356784119,476.125,10.0,10.0,0
-68.12755164321588,420.0,10.0,10.0,0
483.25,284.9318181818182,10.0,10.0,1
262.75,336.6666666666667,10.0,10.0,0
285.75,180.2258064516129,10.0,10.0,0
-69.05,388.0689655172414,10.0,10.0,0
191.8724483567841,461.2,10.0,10.0,0
-94.45,311.0,10.0,10.0,0
-48.75,395.25,10.0,10.0,0
485.75,374.9318181818182,10.0,10.0,1
-81.25,328.0689655172414,10.0,10.0,0
141.8724483567841,487.6,10.0,10.0,0
428.4166666666667,114.93181818181819,10.0,10.0,1
-1.249969482421875,446.125,10.0,10.0,0
-8.127551643215881,466.125,10.0,10.0,0
147.75,153.36170212765956,10.0,10.0,1
-96.25,208.06896551724137,10.0,10.0,0
235.15,391.6,10.0,10.0,0
101.87244835678412,479.6,10.0,10.0,0
341.52777777777777,72.05882352941177,10.0,10.0,1
483.25,264.9318181818182,10.0,10.0,1
282.75,310.2258064516129,10.0,10.0,0
157.75,113.36170212765957,10.0,10.0,1
443.75,164.9318181818182,10.0,10.0,1
-18.12755164321588,456.125,10.0,10.0,0
184.52777777777777,451.2,10.0,10.0,0
488.75,344.9318181818182,10.0,10.0,1
386.45,111.0,10.0,10.0,1
133.75,163.36170212765956,10.0,10.0,1
98.08333333333333,243.0,10.0,10.0,1
249.75,420.2258064516129,10.0,10.0,0
136.41666666666666,193.36170212765956,10.0,10.0,1
98.75,323.36170212765956,10.0,10.0,1
96.75,273.36170212765956,10.0,10.0,1
381.52777777777777,62.05882352941177,10.0,10.0,1
378.4166666666667,132.05882352941177,10.0,10.0,1
-94.75,218.06896551724137,10.0,10.0,0
41.87244835678412,483.0,10.0,10.0,0
431.75,134.9318181818182,10.0,10.0,1
466.75,224.9318181818182,10.0,10.0,1
104.75,263.36170212765956,10.0,10.0,1
146.41666666666666,187.0,10.0,10.0,1
211.8724483567841,451.6,10.0,10.0,0
231.52777777777777,100.5,10.0,10.0,1
111.87244835678412,479.6,10.0,10.0,0
311.52777777777777,62.66666666666667,10.0,10.0,1
293.35,270.2258064516129,10.0,10.0,0
429.0,169.0,10.0,10.0,1
356.45,102.05882352941177,10.0,10.0,1
126.75,213.36170212765956,10.0,10.0,1
144.75,460.0,10.0,10.0,0
258.75,346.6666666666667,10.0,10.0,0
99.41666666666667,373.36170212765956,10.0,10.0,1
295.25,190.2258064516129,10.0,10.0,0
21.87244835678412,465.0,10.0,10.0,0
477.75,239.0,10.0,10.0,1
489.75,324.9318181818182,10.0,10.0,1
89.75,493.3333333333333,10.0,10.0,0
366.45,102.05882352941177,10.0,10.0,1
21.87244835678412,485.0,10.0,10.0,0
211.52777777777777,100.66666666666667,10.0,10.0,1
494.75,364.9318181818182,10.0,10.0,1
