x,y,width,height,label
-345.5,418.5,11.0,11.0,0
-121.5,-386.5,11.0,11.0,2
115.5,123.5,11.0,11.0,1
-310.5,-467.5,11.0,11.0,2
-141.5,382.5,11.0,11.0,0
-223.5,392.5,11.0,11.0,0
-177.5,-394.5,11.0,11.0,2
-121.5,-361.5,11.0,11.0,2
141.5,75.5,11.0,11.0,1
99.5,200.5,11.0,11.0,1
-178.5,-443.5,11.0,11.0,2
166.5,182.5,11.0,11.0,1
-199.5,-404.5,11.0,11.0,2
-388.5,-341.5,11.0,11.0,2
138.5,184.5,11.0,11.0,1
111.5,97.5,11.0,11.0,1
-343.5,-412.5,11.0,11.0,2
227.5,156.5,11.0,11.0,1
-113.5,-467.5,11.0,11.0,2
-371.5,448.5,11.0,11.0,0
-264.5,367.5,11.0,11.0,0
68.5,123.5,11.0,11.0,1
-97.5,-393.5,11.0,11.0,2
-58.5,444.5,11.0,11.0,0
154.5,173.5,11.0,11.0,1
297.5,197.5,11.0,11.0,1
-188.5,447.5,11.0,11.0,0
-181.5,349.5,11.0,11.0,0
-280.5,341.5,11.0,11.0,0
204.5,195.5,11.0,11.0,1
-252.5,-365.5,11.0,11.0,2
-226.5,408.5,11.0,11.0,0
249.5,209.5,11.0,11.0,1
-196.5,-376.5,11.0,11.0,2
-274.5,442.5,11.0,11.0,0
-330.5,-430.5,11.0,11.0,2
-178.5,413.5,11.0,11.0,0
-163.5,-471.5,11.0,11.0,2
201.5,178.5,11.0,11.0,1
-292.5,-414.5,11.0,11.0,2
-245.5,494.5,11.0,11.0,0
46.5,128.5,11.0,11.0,1
-402.5,450.5,11.0,11.0,0
-228.5,-435.5,11.0,11.0,2
317.5,184.5,11.0,11.0,1
143.5,159.5,11.0,11.0,1
-210.5,366.5,11.0,11.0,0
100.5,124.5,11.0,11.0,1
-188.5,388.5,11.0,11.0,0
-360.5,347.5,11.0,11.0,0
319.5,143.5,11.0,11.0,1
-125.5,-440.5,11.0,11.0,2
360.5,213.5,11.0,11.0,1
-151.5,398.5,11.0,11.0,0
-207.5,-375.5,11.0,11.0,2
-287.5,-390.5,11.0,11.0,2
-229.5,-470.5,11.0,11.0,2
-135.5,-455.5,11.0,11.0,2
307.5,144.5,11.0,11.0,1
-370.5,-383.5,11.0,11.0,2
-61.5,415.5,11.0,11.0,0
-98.5,-378.5,11.0,11.0,2
-193.5,-354.5,11.0,11.0,2
