x,y,width,height,label
-363.57407421535913,423.0408163265306,10.0,10.0,0
-153.0,-339.0408163265306,10.0,10.0,2
88.37113402061856,119.0408163265306,10.0,10.0,1
-311.0,-464.05009276437846,10.0,10.0,2
-173.57407421535913,389.2408163265306,10.0,10.0,0
-243.57407421535913,377.40923737916216,10.0,10.0,0
-209.20388334700203,-408.6591836734694,10.0,10.0,2
-146.1428560529436,-359.0408163265306,10.0,10.0,2
142.0,18.85899814471242,10.0,10.0,1
100.0,236.12777284826973,10.0,10.0,1
-209.20388334700203,-448.6591836734694,10.0,10.0,2
156.2,198.85899814471242,10.0,10.0,1
-230.0,-427.1591836734694,10.0,10.0,2
-388.0,-336.9591836734694,10.0,10.0,2
108.37113402061856,206.12777284826973,10.0,10.0,1
108.5,66.12777284826973,10.0,10.0,1
-359.20388334700203,-420.7091836734694,10.0,10.0,2
198.37113402061857,173.51140456182472,10.0,10.0,1
-113.0,-462.9591836734694,10.0,10.0,2
-371.0,453.0408163265306,10.0,10.0,0
-267.0,357.40923737916216,10.0,10.0,0
48.371134020618555,128.48526077097506,10.0,10.0,1
-109.20388334700203,-387.9591836734694,10.0,10.0,2
-57.0,445.0408163265306,10.0,10.0,0
118.37113402061856,186.12777284826973,10.0,10.0,1
288.0,193.0063335679099,10.0,10.0,1
-207.0,449.5765306122449,10.0,10.0,0
-183.57407421535913,369.2408163265306,10.0,10.0,0
-293.57407421535913,347.5408163265306,10.0,10.0,0
189.5,193.51140456182472,10.0,10.0,1
-264.0,-350.3785385121791,10.0,10.0,2
-253.57407421535913,407.40923737916216,10.0,10.0,0
238.0,204.0408163265306,10.0,10.0,1
-219.20388334700203,-398.6591836734694,10.0,10.0,2
-276.0,447.40923737916216,10.0,10.0,0
-335.0,-444.05009276437846,10.0,10.0,2
-209.0,419.5765306122449,10.0,10.0,0
-179.20388334700203,-479.0408163265306,10.0,10.0,2
182.0,183.51140456182472,10.0,10.0,1
-329.20388334700203,-414.05009276437846,10.0,10.0,2
-245.0,499.0408163265306,10.0,10.0,0
28.371134020618555,118.48526077097505,10.0,10.0,1
-402.0,455.0408163265306,10.0,10.0,0
-249.20388334700203,-450.3785385121791,10.0,10.0,2
303.0,183.0408163265306,10.0,10.0,1
128.37113402061857,166.12777284826973,10.0,10.0,1
-223.57407421535913,349.5765306122449,10.0,10.0,0
68.37113402061856,125.2908163265306,10.0,10.0,1
-213.57407421535913,399.5765306122449,10.0,10.0,0
-357.0,347.5408163265306,10.0,10.0,0
318.37113402061857,140.2908163265306,10.0,10.0,1
-149.20388334700203,-421.10204081632656,10.0,10.0,2
361.0,218.0408163265306,10.0,10.0,1
-183.0,419.2408163265306,10.0,10.0,0
-236.1428560529436,-350.3785385121791,10.0,10.0,2
-279.20388334700203,-384.05009276437846,10.0,10.0,2
-219.20388334700203,-499.0408163265306,10.0,10.0,2
-159.20388334700203,-431.10204081632656,10.0,10.0,2
298.37113402061857,143.0063335679099,10.0,10.0,1
-372.0,-377.4591836734694,10.0,10.0,2
-60.0,416.0408163265306,10.0,10.0,0
-135.0,-381.9591836734694,10.0,10.0,2
-208.5,-368.6591836734694,10.0,10.0,2
65.0,105.2908163265306,10.0,10.0,1
-216.1428560529436,-378.6591836734694,10.0,10.0,2
-32.0,447.0408163265306,10.0,10.0,0
-169.20388334700203,-409.0408163265306,10.0,10.0,2
358.37113402061857,140.84081632653061,10.0,10.0,1
204.75,113.51140456182472,10.0,10.0,1
-248.6666675143772,447.40923737916216,10.0,10.0,0
-156.1428560529436,-349.0408163265306,10.0,10.0,2
-215.33333333333331,459.5765306122449,10.0,10.0,0
128.37113402061857,229.0408163265306,10.0,10.0,1
-272.0,-374.05009276437846,10.0,10.0,2
-203.57407421535913,359.5765306122449,10.0,10.0,0
-303.57407421535913,373.0408163265306,10.0,10.0,0
-113.57407421535913,406.3485086342229,10.0,10.0,0
-141.0,-349.0408163265306,10.0,10.0,2
-219.20388334700203,-489.0408163265306,10.0,10.0,2
306.0,214.0408163265306,10.0,10.0,1
-179.20388334700203,-389.0408163265306,10.0,10.0,2
-379.20388334700203,-409.9591836734694,10.0,10.0,2
-343.0,354.9074829931973,10.0,10.0,0
-75.0,-360.9591836734694,10.0,10.0,2
-283.57407421535913,412.9158163265306,10.0,10.0,0
-159.20388334700203,-461.10204081632656,10.0,10.0,2
-336.0,-464.05009276437846,10.0,10.0,2
-229.20388334700203,-417.1591836734694,10.0,10.0,2
-313.57407421535913,444.9074829931973,10.0,10.0,0
-352.0,-343.9591836734694,10.0,10.0,2
138.37113402061857,8.85899814471242,10.0,10.0,1
-274.3333333333333,327.40923737916216,10.0,10.0,0
-223.57407421535913,379.5765306122449,10.0,10.0,0
108.37113402061856,196.12777284826973,10.0,10.0,1
-228.6666675143772,429.5765306122449,10.0,10.0,0
