0.000;0.112;0.198;0.000
1.000;0.623;0.025;0.000
2.000;0.297;0.625;1.000
3.000;0.285;0.056;0.000
4.000;0.012;0.568;0.000
5.000;0.263;0.425;1.000
6.000;0.436;0.009;0.000
7.000;0.733;0.567;1.000
8.000;0.974;0.382;0.000
9.000;0.782;0.107;0.000
10.000;0.078;0.244;0.000
11.000;0.667;0.325;1.000
12.000;0.477;0.006;0.000
13.000;0.071;0.259;0.000
14.000;0.746;0.522;1.000
15.000;0.324;0.328;1.000
16.000;0.975;0.638;0.000
17.000;0.496;0.748;1.000
18.000;0.991;0.532;0.000
19.000;0.049;0.684;0.000
20.000;0.981;0.652;0.000
21.000;0.630;0.293;1.000
22.000;0.684;0.662;1.000
23.000;0.987;0.471;0.000
24.000;0.716;0.602;1.000
25.000;0.738;0.437;1.000
26.000;0.697;0.648;1.000
27.000;0.543;0.014;0.000
28.000;0.747;0.495;1.000
29.000;0.318;0.335;1.000
30.000;0.258;0.526;1.000
31.000;0.263;0.570;1.000
32.000;0.205;0.114;0.000
33.000;0.686;0.051;0.000
34.000;0.491;0.744;1.000
35.000;0.725;0.409;1.000
36.000;0.047;0.688;0.000
37.000;0.986;0.425;0.000
38.000;0.066;0.275;0.000
39.000;0.096;0.227;0.000
40.000;0.065;0.731;0.000
41.000;0.265;0.569;1.000
42.000;0.486;0.998;0.000
43.000;0.253;0.522;1.000
44.000;0.381;0.976;0.000
45.000;0.653;0.702;1.000
46.000;0.761;0.083;0.000
47.000;0.571;0.995;0.000
48.000;0.658;0.690;1.000
49.000;0.675;0.336;1.000
50.000;0.308;0.959;0.000
51.000;0.442;0.262;1.000
52.000;0.233;0.914;0.000
53.000;0.766;0.932;0.000
54.000;0.397;0.989;0.000
55.000;0.442;0.732;1.000
56.000;0.750;0.523;1.000
57.000;0.658;0.311;1.000
58.000;0.727;0.412;1.000
59.000;0.252;0.530;1.000
60.000;0.736;0.556;1.000
61.000;0.186;0.122;0.000
62.000;0.209;0.911;0.000
63.000;0.652;0.971;0.000
64.000;0.932;0.258;0.000
65.000;0.816;0.882;0.000
66.000;0.740;0.477;1.000
67.000;0.270;0.474;1.000
68.000;0.415;0.261;1.000
69.000;0.289;0.364;1.000
70.000;0.554;0.258;1.000
71.000;0.705;0.379;1.000
72.000;0.926;0.742;0.000
73.000;0.353;0.303;1.000
74.000;0.722;0.945;0.000
75.000;0.288;0.613;1.000
76.000;0.539;0.270;1.000
77.000;0.676;0.963;0.000
78.000;0.668;0.684;1.000
79.000;0.744;0.516;1.000
80.000;0.633;0.289;1.000
81.000;0.712;0.944;0.000
82.000;0.729;0.420;1.000
83.000;0.983;0.412;0.000
84.000;0.498;0.252;1.000
85.000;0.133;0.826;0.000
86.000;0.617;0.718;1.000
87.000;0.646;0.027;0.000
88.000;0.030;0.366;0.000
89.000;0.585;0.276;1.000
90.000;0.789;0.912;0.000
91.000;0.982;0.611;0.000
92.000;0.402;0.021;0.000
93.000;0.283;0.955;0.000
94.000;0.955;0.667;0.000
95.000;0.746;0.480;1.000
96.000;0.460;0.271;1.000
97.000;0.722;0.623;1.000
98.000;0.171;0.147;0.000
99.000;0.712;0.387;1.000
100.000;0.428;0.021;0.000
101.000;0.642;0.295;1.000
102.000;0.734;0.398;1.000
103.000;0.610;0.284;1.000
104.000;0.765;0.085;0.000
105.000;0.599;0.737;1.000
106.000;0.820;0.121;0.000
107.000;0.747;0.076;0.000
108.000;0.261;0.555;1.000
109.000;0.860;0.845;0.000
110.000;0.134;0.170;0.000
111.000;0.938;0.281;0.000
112.000;0.205;0.889;0.000
113.000;0.521;0.254;1.000
114.000;0.078;0.756;0.000
115.000;0.180;0.130;0.000
116.000;0.345;0.687;1.000
117.000;0.966;0.333;0.000
118.000;0.392;0.725;1.000
119.000;0.478;0.993;0.000
120.000;1.000;0.476;0.000
121.000;0.608;0.987;0.000
122.000;0.722;0.621;1.000
123.000;0.022;0.608;0.000
124.000;0.066;0.278;0.000
125.000;0.677;0.044;0.000
126.000;0.306;0.357;1.000
127.000;0.742;0.553;1.000
128.000;0.558;0.009;0.000
129.000;0.616;0.284;1.000
130.000;0.621;0.972;0.000
131.000;0.407;0.733;1.000
132.000;0.914;0.770;0.000
133.000;0.707;0.642;1.000
134.000;0.090;0.767;0.000
135.000;0.525;0.755;1.000
136.000;0.400;0.742;1.000
137.000;0.269;0.409;1.000
138.000;0.450;0.995;0.000
139.000;0.082;0.243;0.000
140.000;0.630;0.296;1.000
141.000;0.975;0.613;0.000
142.000;0.041;0.321;0.000
143.000;0.286;0.392;1.000
144.000;0.282;0.942;0.000
145.000;0.258;0.497;1.000
146.000;0.000;0.541;0.000
147.000;0.498;0.762;1.000
148.000;0.935;0.733;0.000
149.000;0.357;0.711;1.000
150.000;0.730;0.943;0.000
151.000;0.902;0.231;0.000
152.000;0.687;0.667;1.000
153.000;0.426;0.739;1.000
154.000;0.059;0.723;0.000
155.000;0.571;0.749;1.000
156.000;0.550;0.741;1.000
157.000;0.252;0.493;1.000
158.000;0.994;0.492;0.000
159.000;0.722;0.396;1.000
160.000;0.671;0.971;0.000
161.000;0.582;0.733;1.000
162.000;0.972;0.637;0.000
163.000;0.481;0.755;1.000
164.000;0.119;0.812;0.000
165.000;0.131;0.175;0.000
166.000;0.146;0.843;0.000
167.000;0.491;0.749;1.000
168.000;0.454;0.259;1.000
169.000;0.965;0.361;0.000
170.000;0.031;0.374;0.000
171.000;0.901;0.811;0.000
172.000;0.758;0.479;1.000
173.000;0.059;0.282;0.000
174.000;0.745;0.533;1.000
175.000;0.263;0.590;1.000
176.000;0.264;0.565;1.000
177.000;0.337;0.324;1.000
178.000;0.468;0.007;0.000
179.000;0.735;0.426;1.000
180.000;0.075;0.272;0.000
181.000;0.574;0.023;0.000
