0.000;0.160;0.872;0.000
1.000;0.352;0.149;2.000
2.000;0.609;0.292;1.000
3.000;0.194;0.223;2.000
4.000;0.329;0.710;0.000
5.000;0.267;0.762;0.000
6.000;0.294;0.176;2.000
7.000;0.352;0.143;2.000
8.000;0.647;0.232;1.000
9.000;0.605;0.354;1.000
10.000;0.292;0.168;2.000
11.000;0.660;0.292;1.000
12.000;0.275;0.185;2.000
13.000;0.117;0.372;2.000
14.000;0.634;0.312;1.000
15.000;0.612;0.271;1.000
16.000;0.162;0.278;2.000
17.000;0.701;0.245;1.000
18.000;0.392;0.058;2.000
19.000;0.134;0.914;0.000
20.000;0.238;0.770;0.000
21.000;0.571;0.325;1.000
22.000;0.374;0.119;2.000
23.000;0.448;0.651;0.000
24.000;0.648;0.295;1.000
25.000;0.793;0.187;1.000
26.000;0.298;0.764;0.000
27.000;0.316;0.713;0.000
28.000;0.222;0.771;0.000
29.000;0.698;0.263;1.000
30.000;0.241;0.255;2.000
31.000;0.264;0.776;0.000
32.000;0.742;0.240;1.000
33.000;0.291;0.181;2.000
34.000;0.229;0.827;0.000
35.000;0.170;0.263;2.000
36.000;0.296;0.752;0.000
37.000;0.316;0.133;2.000
38.000;0.688;0.261;1.000
39.000;0.195;0.253;2.000
40.000;0.260;0.844;0.000
41.000;0.542;0.348;1.000
42.000;0.103;0.942;0.000
43.000;0.259;0.184;2.000
44.000;0.808;0.172;1.000
45.000;0.646;0.284;1.000
46.000;0.280;0.732;0.000
47.000;0.601;0.299;1.000
48.000;0.293;0.747;0.000
49.000;0.149;0.826;0.000
50.000;0.800;0.154;1.000
51.000;0.336;0.128;2.000
52.000;0.866;0.148;1.000
53.000;0.322;0.727;0.000
54.000;0.279;0.207;2.000
55.000;0.229;0.241;2.000
56.000;0.281;0.158;2.000
57.000;0.330;0.131;2.000
58.000;0.786;0.172;1.000
59.000;0.133;0.331;2.000
60.000;0.445;0.634;0.000
61.000;0.370;0.133;2.000
62.000;0.300;0.194;2.000
63.000;0.570;0.318;1.000
64.000;0.295;0.187;2.000
65.000;0.473;0.632;0.000
66.000;0.316;0.148;2.000
67.000;0.845;0.109;1.000
68.000;0.706;0.212;1.000
69.000;0.261;0.796;0.000
70.000;0.348;0.148;2.000
71.000;0.288;0.782;0.000
72.000;0.634;0.346;1.000
73.000;0.233;0.250;2.000
74.000;0.286;0.729;0.000
75.000;0.204;0.800;0.000
76.000;0.379;0.674;0.000
77.000;0.367;0.140;2.000
78.000;0.286;0.160;2.000
79.000;0.811;0.191;1.000
80.000;0.315;0.155;2.000
81.000;0.129;0.312;2.000
82.000;0.162;0.822;0.000
83.000;0.430;0.099;2.000
84.000;0.233;0.811;0.000
85.000;0.344;0.111;2.000
86.000;0.173;0.245;2.000
87.000;0.275;0.187;2.000
88.000;0.192;0.858;0.000
89.000;0.153;0.338;2.000
90.000;0.656;0.212;1.000
91.000;0.232;0.753;0.000
92.000;0.291;0.742;0.000
93.000;0.635;0.307;1.000
94.000;0.284;0.762;0.000
95.000;0.620;0.294;1.000
96.000;0.404;0.658;0.000
97.000;0.721;0.238;1.000
98.000;0.319;0.745;0.000
99.000;0.121;0.335;2.000
100.000;0.815;0.131;1.000
101.000;0.285;0.776;0.000
102.000;0.740;0.200;1.000
103.000;0.410;0.054;2.000
104.000;0.757;0.181;1.000
105.000;0.727;0.196;1.000
106.000;0.708;0.245;1.000
107.000;0.296;0.180;2.000
108.000;0.280;0.750;0.000
109.000;0.353;0.676;0.000
110.000;0.865;0.103;1.000
111.000;0.321;0.736;0.000
112.000;0.780;0.192;1.000
113.000;0.226;0.273;2.000
114.000;0.621;0.290;1.000
115.000;0.822;0.153;1.000
116.000;0.208;0.278;2.000
117.000;0.232;0.775;0.000
118.000;0.668;0.272;1.000
119.000;0.751;0.206;1.000
120.000;0.203;0.275;2.000
121.000;0.768;0.139;1.000
122.000;0.268;0.791;0.000
123.000;0.170;0.898;0.000
124.000;0.791;0.161;1.000
125.000;0.000;1.000;0.000
126.000;0.826;0.141;1.000
127.000;0.330;0.107;2.000
128.000;0.175;0.232;2.000
129.000;0.238;0.795;0.000
130.000;0.348;0.659;0.000
131.000;0.212;0.216;2.000
132.000;0.755;0.160;1.000
133.000;0.702;0.221;1.000
134.000;0.366;0.123;2.000
135.000;0.401;0.674;0.000
136.000;0.793;0.163;1.000
137.000;0.696;0.257;1.000
138.000;0.087;0.898;0.000
139.000;0.668;0.280;1.000
140.000;0.659;0.233;1.000
141.000;0.319;0.672;0.000
142.000;0.155;0.311;2.000
143.000;0.559;0.333;1.000
144.000;0.737;0.212;1.000
145.000;0.051;0.941;0.000
146.000;0.288;0.140;2.000
147.000;0.225;0.242;2.000
148.000;0.186;0.253;2.000
149.000;0.254;0.232;2.000
150.000;0.330;0.705;0.000
151.000;0.214;0.231;2.000
152.000;0.344;0.744;0.000
153.000;0.333;0.162;2.000
154.000;0.231;0.805;0.000
155.000;0.200;0.833;0.000
156.000;0.188;0.284;2.000
157.000;0.187;0.284;2.000
158.000;0.342;0.716;0.000
159.000;0.413;0.628;0.000
160.000;0.797;0.179;1.000
161.000;0.373;0.664;0.000
162.000;0.800;0.154;1.000
