0.000;0.475;0.590;0.000
1.000;0.050;0.435;1.000
2.000;0.029;0.563;1.000
3.000;0.041;0.416;1.000
4.000;0.031;0.674;1.000
5.000;0.027;0.801;1.000
6.000;0.032;0.418;1.000
7.000;0.018;0.561;1.000
8.000;0.033;0.497;1.000
9.000;0.032;0.391;1.000
10.000;0.038;0.581;1.000
11.000;0.030;0.386;1.000
12.000;0.047;0.260;1.000
13.000;0.031;0.413;1.000
14.000;0.038;0.313;1.000
15.000;0.038;0.642;1.000
16.000;0.049;0.542;1.000
17.000;0.033;0.433;1.000
18.000;0.039;0.582;1.000
19.000;0.036;0.542;1.000
20.000;0.033;0.616;1.000
21.000;0.021;0.542;1.000
22.000;0.021;0.514;1.000
23.000;0.030;0.478;1.000
24.000;0.019;0.506;1.000
25.000;0.020;0.408;1.000
26.000;0.026;0.709;1.000
27.000;0.052;0.309;1.000
28.000;0.024;0.613;1.000
29.000;0.048;0.612;1.000
30.000;0.037;0.445;1.000
31.000;0.024;0.468;1.000
32.000;0.009;0.518;1.000
33.000;0.019;0.232;1.000
34.000;0.047;0.818;1.000
35.000;0.030;0.485;1.000
36.000;0.028;0.587;1.000
37.000;0.028;0.546;1.000
38.000;0.027;0.349;1.000
39.000;0.047;0.645;1.000
40.000;0.032;0.436;1.000
41.000;0.026;0.561;1.000
42.000;0.038;0.925;1.000
43.000;0.033;0.517;1.000
44.000;0.041;0.523;1.000
45.000;0.023;0.440;1.000
46.000;0.025;0.597;1.000
47.000;0.027;0.530;1.000
48.000;0.047;0.423;1.000
49.000;0.045;0.480;1.000
50.000;0.030;0.382;1.000
51.000;0.036;0.485;1.000
52.000;0.038;0.496;1.000
53.000;0.040;0.473;1.000
54.000;0.024;0.470;1.000
55.000;0.032;0.348;1.000
56.000;0.053;0.493;1.000
57.000;0.052;0.519;1.000
58.000;0.025;0.906;1.000
59.000;0.043;0.416;1.000
60.000;0.000;0.407;1.000
61.000;0.033;0.601;1.000
62.000;0.044;0.623;1.000
63.000;0.015;0.556;1.000
64.000;0.046;0.737;1.000
65.000;0.025;0.569;1.000
66.000;0.070;0.689;1.000
67.000;0.027;0.347;1.000
68.000;0.028;0.427;1.000
69.000;0.040;0.499;1.000
70.000;0.046;0.232;1.000
71.000;0.038;0.395;1.000
72.000;0.000;0.495;1.000
73.000;0.028;0.707;1.000
74.000;0.018;0.550;1.000
75.000;0.032;0.392;1.000
76.000;0.044;0.531;1.000
77.000;0.049;0.524;1.000
