0.000;0.521;0.962;0.000
1.000;0.889;0.603;1.000
2.000;0.405;0.772;0.000
3.000;0.870;0.607;1.000
4.000;0.792;0.579;1.000
5.000;0.545;0.980;0.000
6.000;0.756;0.885;0.000
7.000;0.826;0.594;1.000
8.000;0.757;0.597;1.000
9.000;0.717;0.935;0.000
10.000;0.403;0.741;0.000
11.000;0.832;0.589;1.000
12.000;0.583;0.986;0.000
13.000;0.900;0.627;1.000
14.000;0.463;0.911;0.000
15.000;0.915;0.638;1.000
16.000;0.639;0.980;0.000
17.000;0.925;0.631;1.000
18.000;0.600;0.841;1.000
19.000;0.772;0.583;1.000
20.000;0.772;0.867;0.000
21.000;0.994;0.791;1.000
22.000;0.594;0.990;0.000
23.000;0.424;0.811;0.000
24.000;0.634;0.704;1.000
25.000;0.969;0.735;1.000
26.000;0.610;0.771;1.000
27.000;0.761;0.582;1.000
28.000;0.679;0.971;0.000
29.000;0.687;0.972;0.000
30.000;0.414;0.800;0.000
31.000;0.675;0.638;1.000
32.000;0.793;0.742;0.000
33.000;0.786;0.791;0.000
34.000;0.614;1.000;0.000
35.000;0.525;0.975;0.000
36.000;0.464;0.928;0.000
37.000;0.991;0.791;1.000
38.000;0.767;0.845;0.000
39.000;0.790;0.716;0.000
40.000;0.438;0.880;0.000
41.000;0.668;0.969;0.000
42.000;0.410;0.819;0.000
43.000;0.458;0.906;0.000
44.000;0.990;0.850;1.000
45.000;0.423;0.833;0.000
46.000;0.627;0.990;0.000
47.000;0.928;0.645;1.000
48.000;0.503;0.955;0.000
49.000;0.519;0.970;0.000
50.000;0.652;0.672;1.000
51.000;0.408;0.723;0.000
52.000;0.739;0.916;0.000
53.000;0.609;0.990;0.000
54.000;0.826;0.585;1.000
55.000;0.983;0.760;1.000
56.000;0.787;0.824;0.000
57.000;0.662;0.659;1.000
58.000;0.948;0.681;1.000
59.000;0.517;0.970;0.000
60.000;0.689;0.956;0.000
61.000;0.993;0.830;1.000
62.000;0.888;0.614;1.000
63.000;0.638;0.677;1.000
64.000;0.607;0.751;1.000
65.000;0.754;0.902;0.000
66.000;0.639;0.701;1.000
67.000;0.603;0.811;1.000
68.000;0.602;0.771;1.000
69.000;0.851;0.581;1.000
70.000;0.894;0.622;1.000
71.000;0.406;0.742;0.000
72.000;0.550;0.989;0.000
73.000;0.936;0.669;1.000
74.000;0.971;0.720;1.000
75.000;0.612;0.759;1.000
76.000;0.649;0.695;1.000
77.000;0.699;0.960;0.000
78.000;0.737;0.604;1.000
79.000;0.617;0.989;0.000
80.000;0.809;0.577;1.000
81.000;0.794;0.785;0.000
82.000;0.938;0.677;1.000
83.000;0.863;0.605;1.000
84.000;0.628;0.717;1.000
85.000;0.649;0.968;0.000
86.000;0.765;0.856;0.000
87.000;0.602;0.842;1.000
88.000;0.796;0.732;0.000
89.000;0.531;0.974;0.000
90.000;0.982;0.747;1.000
91.000;0.994;0.817;1.000
92.000;0.594;0.999;0.000
93.000;0.870;0.606;1.000
94.000;0.544;0.988;0.000
95.000;0.727;0.605;1.000
96.000;0.999;0.838;1.000
97.000;0.692;0.629;1.000
98.000;0.771;0.850;0.000
99.000;0.644;0.689;1.000
100.000;0.476;0.919;0.000
101.000;0.620;0.726;1.000
102.000;0.552;0.983;0.000
103.000;0.482;0.935;0.000
104.000;0.579;0.998;0.000
105.000;0.723;0.937;0.000
106.000;0.404;0.714;0.000
107.000;0.563;1.000;0.000
108.000;0.599;0.803;1.000
109.000;0.739;0.590;1.000
110.000;0.996;0.823;1.000
111.000;0.753;0.592;1.000
