0.000;0.335;0.634;1.000
1.000;0.582;0.737;0.000
2.000;0.645;0.514;0.000
3.000;0.661;0.444;0.000
4.000;0.328;0.579;1.000
5.000;0.528;0.105;1.000
6.000;0.514;0.849;0.000
7.000;0.368;0.970;0.000
8.000;0.652;0.561;0.000
9.000;0.417;0.946;0.000
10.000;0.481;0.118;1.000
11.000;0.334;0.628;1.000
12.000;0.833;0.143;1.000
13.000;0.770;0.083;1.000
14.000;0.208;0.954;0.000
15.000;0.979;0.634;1.000
16.000;0.339;0.623;1.000
17.000;0.005;0.540;0.000
18.000;0.549;0.797;0.000
19.000;0.341;0.654;1.000
20.000;0.994;0.604;1.000
21.000;0.060;0.636;0.000
22.000;0.013;0.372;0.000
23.000;0.896;0.192;1.000
24.000;0.629;0.568;0.000
25.000;0.408;0.958;0.000
26.000;0.366;0.430;1.000
27.000;0.714;0.033;1.000
28.000;0.016;0.404;0.000
29.000;0.362;0.991;0.000
30.000;0.470;0.151;1.000
31.000;0.036;0.579;0.000
32.000;0.326;0.534;1.000
33.000;0.338;0.657;1.000
34.000;0.883;0.197;1.000
35.000;0.450;0.199;1.000
36.000;0.637;0.024;1.000
37.000;0.567;0.813;0.000
38.000;0.626;0.632;0.000
39.000;0.501;0.902;0.000
40.000;0.627;0.016;1.000
41.000;0.575;0.761;0.000
42.000;0.647;0.559;0.000
43.000;0.831;0.120;1.000
44.000;0.977;0.676;1.000
45.000;0.020;0.556;0.000
46.000;0.121;0.817;0.000
47.000;0.102;0.807;0.000
48.000;0.520;0.877;0.000
49.000;0.350;0.523;1.000
50.000;0.032;0.599;0.000
51.000;0.250;0.951;0.000
52.000;0.011;0.506;0.000
53.000;0.346;0.445;1.000
54.000;0.476;0.917;0.000
55.000;0.839;0.134;1.000
56.000;0.908;0.260;1.000
57.000;0.629;0.669;0.000
58.000;0.347;0.963;0.000
59.000;0.864;0.179;1.000
60.000;0.790;0.056;1.000
61.000;0.860;0.164;1.000
62.000;0.016;0.434;0.000
63.000;0.644;0.633;0.000
64.000;0.321;0.993;0.000
65.000;0.154;0.880;0.000
66.000;0.792;0.071;1.000
67.000;0.775;0.068;1.000
68.000;0.591;0.052;1.000
69.000;0.513;0.872;0.000
70.000;0.268;0.967;0.000
71.000;0.976;0.524;1.000
72.000;0.340;0.553;1.000
73.000;0.593;0.706;0.000
74.000;0.628;0.004;1.000
75.000;0.675;0.062;1.000
76.000;0.458;0.931;0.000
77.000;0.099;0.796;0.000
78.000;0.298;0.973;0.000
79.000;0.893;0.199;1.000
80.000;0.133;0.869;0.000
81.000;0.234;0.947;0.000
82.000;0.027;0.556;0.000
83.000;0.233;0.931;0.000
84.000;0.141;0.867;0.000
85.000;0.365;0.441;1.000
86.000;0.753;0.055;1.000
87.000;0.010;0.352;0.000
88.000;0.352;0.492;1.000
89.000;0.181;0.894;0.000
90.000;0.329;0.981;0.000
91.000;0.382;0.323;1.000
92.000;0.652;0.468;0.000
93.000;0.192;0.913;0.000
94.000;0.611;0.687;0.000
95.000;0.052;0.673;0.000
96.000;0.058;0.702;0.000
97.000;0.650;0.030;1.000
98.000;0.154;0.893;0.000
99.000;0.383;0.302;1.000
100.000;0.185;0.904;0.000
101.000;0.438;0.178;1.000
102.000;0.396;0.964;0.000
103.000;0.338;0.549;1.000
104.000;0.690;0.016;1.000
105.000;0.628;0.640;0.000
106.000;0.404;0.962;0.000
107.000;0.987;0.591;1.000
108.000;0.403;0.251;1.000
109.000;0.400;0.307;1.000
110.000;0.249;0.977;0.000
111.000;0.160;0.887;0.000
112.000;0.385;0.972;0.000
113.000;0.557;0.058;1.000
114.000;0.587;0.759;0.000
115.000;0.955;0.395;1.000
116.000;0.315;0.999;0.000
117.000;0.532;0.106;1.000
118.000;0.372;0.374;1.000
119.000;0.579;0.044;1.000
120.000;0.338;0.988;0.000
121.000;0.562;0.046;1.000
122.000;0.655;0.520;0.000
123.000;0.062;0.650;0.000
124.000;0.310;0.980;0.000
125.000;0.754;0.021;1.000
126.000;0.175;0.874;0.000
127.000;0.194;0.915;0.000
128.000;0.040;0.594;0.000
129.000;0.426;0.219;1.000
130.000;0.637;0.545;0.000
131.000;0.086;0.725;0.000
132.000;0.084;0.734;0.000
133.000;0.983;0.652;1.000
134.000;0.500;0.878;0.000
135.000;0.021;0.371;0.000
136.000;0.657;0.362;0.000
137.000;0.341;0.981;0.000
