0.000;0.917;0.924;0.000
1.000;0.129;0.121;2.000
2.000;0.645;0.624;1.000
3.000;0.040;0.041;2.000
4.000;0.894;0.891;0.000
5.000;0.891;0.892;0.000
6.000;0.097;0.092;2.000
7.000;0.121;0.113;2.000
8.000;0.604;0.581;1.000
9.000;0.726;0.706;1.000
10.000;0.082;0.077;2.000
11.000;0.706;0.683;1.000
12.000;0.086;0.083;2.000
13.000;0.158;0.164;2.000
14.000;0.702;0.681;1.000
15.000;0.618;0.597;1.000
16.000;0.080;0.082;2.000
17.000;0.689;0.664;1.000
18.000;0.049;0.038;2.000
19.000;0.945;0.954;0.000
20.000;0.868;0.870;0.000
21.000;0.644;0.626;1.000
22.000;0.113;0.104;2.000
23.000;0.955;0.946;0.000
24.000;0.696;0.674;1.000
25.000;0.719;0.689;1.000
26.000;0.932;0.931;0.000
27.000;0.881;0.879;0.000
28.000;0.850;0.853;0.000
29.000;0.710;0.685;1.000
30.000;0.143;0.142;2.000
31.000;0.908;0.908;0.000
32.000;0.732;0.705;1.000
33.000;0.099;0.094;2.000
34.000;0.937;0.940;0.000
35.000;0.067;0.069;2.000
36.000;0.912;0.911;0.000
37.000;0.062;0.056;2.000
38.000;0.695;0.671;1.000
39.000;0.083;0.084;2.000
40.000;0.998;1.000;0.000
41.000;0.641;0.625;1.000
42.000;0.946;0.956;0.000
43.000;0.066;0.063;2.000
44.000;0.716;0.684;1.000
45.000;0.677;0.654;1.000
46.000;0.866;0.866;0.000
47.000;0.645;0.624;1.000
48.000;0.903;0.902;0.000
49.000;0.839;0.846;0.000
50.000;0.681;0.649;1.000
51.000;0.078;0.071;2.000
52.000;0.754;0.719;1.000
53.000;0.909;0.906;0.000
54.000;0.121;0.117;2.000
55.000;0.109;0.108;2.000
56.000;0.054;0.050;2.000
57.000;0.076;0.069;2.000
58.000;0.690;0.659;1.000
59.000;0.119;0.124;2.000
60.000;0.926;0.917;0.000
61.000;0.128;0.119;2.000
62.000;0.129;0.124;2.000
63.000;0.633;0.615;1.000
64.000;0.113;0.108;2.000
65.000;0.959;0.948;0.000
66.000;0.084;0.078;2.000
67.000;0.672;0.638;1.000
68.000;0.649;0.622;1.000
69.000;0.932;0.933;0.000
70.000;0.122;0.114;2.000
71.000;0.946;0.945;0.000
72.000;0.751;0.730;1.000
73.000;0.126;0.125;2.000
74.000;0.867;0.867;0.000
75.000;0.869;0.874;0.000
76.000;0.904;0.898;0.000
77.000;0.134;0.125;2.000
78.000;0.063;0.059;2.000
79.000;0.747;0.715;1.000
80.000;0.092;0.086;2.000
81.000;0.086;0.091;2.000
82.000;0.849;0.856;0.000
83.000;0.152;0.140;2.000
84.000;0.919;0.921;0.000
85.000;0.065;0.057;2.000
86.000;0.046;0.048;2.000
87.000;0.089;0.086;2.000
88.000;0.936;0.941;0.000
89.000;0.153;0.157;2.000
90.000;0.588;0.564;1.000
91.000;0.836;0.839;0.000
92.000;0.892;0.892;0.000
93.000;0.696;0.675;1.000
94.000;0.913;0.913;0.000
95.000;0.659;0.638;1.000
96.000;0.912;0.905;0.000
97.000;0.704;0.677;1.000
98.000;0.931;0.928;0.000
99.000;0.110;0.115;2.000
100.000;0.667;0.635;1.000
101.000;0.934;0.934;0.000
102.000;0.673;0.645;1.000
103.000;0.065;0.053;2.000
104.000;0.667;0.638;1.000
105.000;0.651;0.624;1.000
106.000;0.698;0.672;1.000
107.000;0.104;0.100;2.000
108.000;0.890;0.890;0.000
109.000;0.876;0.871;0.000
110.000;0.688;0.653;1.000
111.000;0.921;0.918;0.000
112.000;0.711;0.681;1.000
113.000;0.151;0.150;2.000
114.000;0.656;0.635;1.000
115.000;0.706;0.673;1.000
116.000;0.136;0.136;2.000
117.000;0.867;0.869;0.000
118.000;0.687;0.663;1.000
119.000;0.696;0.667;1.000
120.000;0.124;0.125;2.000
121.000;0.621;0.592;1.000
122.000;0.933;0.934;0.000
