DY
3000
3
x;y;z
0;-0.17007528;-0.11249271;-0.04766398;0.35325605
1;-0.4192993;-0.3712138;0.17126915;0.90585876
2;-0.18642771;0.408706;-0.004742536;0.37297606
3;0.1003246;-0.14572883;0.2457319;0.53084534
4;-0.016120937;-0.4013031;0.24687976;0.49481106
5;0.07138008;0.13237011;-0.02346988;0.15027909
6;-0.020412907;0.32120484;0.24585804;0.49340802
7;0.14775838;-0.3049468;0.22929133;0.54555315
8;-0.33501425;0.43667483;0.32718703;0.93655944
9;-0.14603205;0.117017865;0.16631855;0.44266114
10;-0.40047312;0.1457429;0.22138904;0.915187
11;-0.08781822;0.23565108;-0.12148722;0.29980785
12;0.06962632;-0.1572783;-0.056350593;0.17914478
13;-0.058389053;0.044704854;-0.12930451;0.28375298
14;0.039941862;-0.006342739;-0.10275997;0.2204991
15;0.09513645;0.33259034;-0.35185826;0.7289861
16;-0.07112654;-0.45722783;-0.375771;0.76488644
17;0.019205403;0.40357786;-0.3724553;0.7459003
18;0.05346121;-0.25338283;-0.08847571;0.20674673
19;0.27819544;-0.30617732;-0.18882795;0.6724543
20;-0.026919285;0.13701165;-0.37687704;0.75567436
21;0.0076145125;0.4740197;-0.37411278;0.74838054
22;-0.13457349;-0.47813845;0.17958522;0.44882455
23;0.082872204;0.116622984;-0.35640156;0.73181933
24;0.09825037;-0.45280004;-0.35062382;0.7282587
25;0.0707087;-0.40205154;-0.051819384;0.17532791
26;-0.108309545;0.3643046;0.47906193;0.98230606
27;0.08411285;0.0041115284;-0.35596466;0.7315349
28;-0.09983328;0.37250364;-0.11624849;0.30646628
29;0.071999624;-0.18536666;-0.043537773;0.16827933
30;-0.009788981;-0.15871042;-0.37590846;0.7520718
31;0.051386904;-0.35131666;-0.36585656;0.7388955
32;-3.9678338E-4;0.4546175;0.24993652;0.49987367
33;0.07069732;-0.023692459;-0.051873647;0.17537373
34;0.12884638;0.4657737;-0.33664054;0.7209112
35;-0.40514657;0.020625234;-0.12911993;0.85044855
36;-0.18361506;0.20295697;-0.015101107;0.36846998
37;0.26536006;-0.29314005;0.12799829;0.5892352
38;-0.15598923;0.12372345;-0.35887906;0.7826285
39;0.057403333;0.05020225;-0.0830142;0.20185639
40;-0.1569806;0.48070288;-0.3585615;0.78283906
41;0.017864522;-0.18311349;0.021281518;0.055571366
42;-0.43706903;-0.068496525;-0.0044818637;0.874184
43;-0.41507724;-0.3585056;0.18421581;0.9082391
44;-0.08706312;0.10247886;-0.12177462;0.29939303
45;-0.16486685;0.03838283;-0.3559303;0.78451884
46;-0.35353947;0.19903886;0.30313;0.93140316
47;-0.43584067;-0.09373465;0.094722;0.8920299
48;-0.17712106;0.24444425;0.11299456;0.42018872
49;-0.1385358;0.19235921;0.1752362;0.4467657
50;0.25133824;0.4245327;0.14743818;0.58278275
51;-0.2581346;0.356144;-0.30906802;0.80537325
52;-0.032570116;0.3175816;-0.37702453;0.75685745
53;-0.041115962;0.152659;0.23974177;0.48648387
54;0.10813291;0.4965201;-0.34648204;0.72592705
55;0.012975352;0.041400373;0.251715;0.5040984
56;-0.43249676;0.10496241;-0.03715726;0.86818
57;-0.3476235;0.21926218;0.311171;0.9331013
58;-0.1900045;-0.47096;0.014700732;0.3811447
59;-0.14498477;-0.12540326;-0.3622099;0.7802988
60;-0.19413152;0.21377033;-0.3444837;0.7908377
61;0.011526941;-0.2356453;0.018706711;0.043945942
62;-0.09473083;0.0057056546;0.2132767;0.4667371
63;-0.10706953;-0.3726042;-0.11245511;0.31054813
64;0.106955305;0.14286447;0.24402584;0.53287166
65;-0.17662124;0.26444572;-0.03416998;0.35979244
66;-0.19155808;0.15845555;0.037815854;0.3905101
67;0.004423286;0.3388068;0.012641173;0.026785422
68;0.01435617;-0.4833372;0.020087013;0.04937966
69;1.7923734E-4;0.08181268;0.0026654946;0.0053430283
70;0.28857777;-0.24323446;0.085650444;0.6020403
71;-0.18250029;0.12315059;-0.018641315;0.36689973
72;-0.08655004;0.28612876;0.21847276;0.46998408
73;-0.11767667;-0.391443;-0.10593757;0.31667376
74;7.1225956E-4;-0.26689613;0.2501123;0.5002266
75;0.05528209;-0.3839743;0.009079744;0.11204555
76;0.28126314;-0.052360266;0.10085958;0.5976006
77;0.063802466;-0.36344963;-0.0021472746;0.12767717
78;-0.15471421;0.32040983;-0.07124376;0.34065914
79;-0.0847746;-0.4534445;-0.37438214;0.7677206
80;-0.28798372;0.080521345;0.3765105;0.9480396
81;-0.08366999;0.06655365;-0.12300727;0.2975329
82;0.0084407125;-0.37262207;0.016650675;0.037335806
83;0.21955535;0.17419893;-0.26976502;0.69563705
84;-0.40413734;-0.24597323;-0.13147505;0.849971
85;-0.10827918;0.3197894;-0.11177112;0.3112373
86;6.670015E-5;-0.17267182;0.0016279459;0.0032586234
87;-0.12525865;-0.42159486;0.18896338;0.45341763
88;-0.18739173;-0.3954566;-5.066974E-4;0.37478483
89;0.00754352;0.065249145;0.01591453;0.03522368
