DY
1599
11
fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol
1;-0.5281943;0.9615758;-1.3910371;-0.4530767;-0.24363053;-0.46604672;-0.3790141;0.5580951;1.2882398;-0.5790253;-0.9599461;5.0
2;-0.29845396;1.9668272;-1.3910371;0.043402504;0.22380513;0.87236536;0.6241679;0.02825435;-0.71970785;0.12891012;-0.5845941;5.0
3;-0.29845396;1.2966596;-1.1856995;-0.16937429;0.09632273;-0.08364328;0.22897501;0.13420987;-0.3310731;-0.048073925;-0.5845941;5.0
4;1.6543384;-1.3840106;1.4836894;-0.4530767;-0.26487747;0.107558444;0.41137174;0.6640822;-0.9787977;-0.4610362;-0.5845941;6.0
5;-0.5281943;0.9615758;-1.3910371;-0.4530767;-0.24363053;-0.46604672;-0.3790141;0.5580951;1.2882398;-0.5790253;-0.9599461;5.0
6;-0.5281943;0.73818684;-1.3910371;-0.5240023;-0.26487747;-0.274845;-0.19661738;0.5580951;1.2882398;-0.5790253;-0.9599461;5.0
7;-0.24101894;0.40310305;-1.0830307;-0.66585344;-0.39236003;-0.08364328;0.3809723;-0.18368827;-0.07198328;-1.1689715;-0.9599461;5.0
8;-0.58562934;0.68233925;-1.3910371;-0.9495559;-0.47734836;-0.08364328;-0.77420706;-1.1374142;0.5109704;-1.109977;-0.39691842;7.0
9;-0.29845396;0.2914082;-1.2883683;-0.38215107;-0.3073717;-0.65724844;-0.86540544;0.02825435;0.31665146;-0.5200308;-0.8661079;7.0
10;-0.4707593;-0.15537004;0.45700145;2.5257988;-0.3498658;0.107558444;1.688149;0.5580951;0.251879;0.83684564;0.07227104;5.0
11;-0.93024004;0.2914082;-0.9803619;-0.5240023;0.20255816;-0.08364328;0.56336904;-0.44862443;-0.2015282;-0.69701445;-1.1476218;5.0
12;-0.4707593;-0.15537004;0.45700145;2.5257988;-0.3498658;0.107558444;1.688149;0.5580951;0.251879;0.83684564;0.07227104;5.0
13;-1.5620258;0.4868739;-1.3910371;-0.66585344;0.03258153;0.011957581;0.3809723;-1.2963634;1.741647;-0.81500393;-0.4907567;5.0
14;-0.29845396;0.45895028;0.09766053;-0.66585344;0.5637584;-0.65724844;-0.5310114;0.34615248;-0.3310731;5.3204365;-1.241459;5.0
15;0.33333156;0.5147975;-0.46701783;0.8945098;1.8810769;3.4535885;2.9953256;0.9819803;-0.9787977;1.3088025;-1.1476218;5.0
16;0.33333156;0.5147975;-0.41568348;0.9654355;1.7535945;3.3579876;3.086524;0.9819803;-0.9140252;1.6037756;-1.1476218;5.0
17;0.10359147;-1.3840106;1.4836894;-0.5240023;0.09632273;1.8283739;1.7185484;0.0812479;-0.07198328;0.54187244;0.07227104;7.0
18;-0.12614861;0.17971374;0.046326175;-0.59492785;5.9605155;0.011957581;0.28977394;0.02825435;-1.3026614;3.6685872;-1.0537834;5.0
19;-0.5281943;0.34725547;-0.9803619;1.3200636;-0.031159664;-0.944051;-0.5310114;0.34615248;0.44619793;-0.9329931;-1.3352973;4.0
20;-0.24101894;-1.1606214;1.2270174;-0.5240023;5.386844;0.107558444;0.28977394;0.0812479;-1.7560688;2.4886951;-1.1476218;6.0
21;0.33333156;-1.7190942;1.0730141;-0.5240023;-0.22238341;1.2547687;0.41137174;0.02825435;0.5109704;-0.7560094;-0.9599461;6.0
22;-0.4133243;-0.76969033;0.2003294;-0.16937429;-0.11614797;0.6811636;0.74576575;0.7700377;1.3530123;-0.048073925;-0.6784323;5.0
23;-0.24101894;-0.54630107;-0.3130147;-0.66585344;0.39378175;-0.5616476;-0.28781575;-0.07773275;-0.9140252;1.4857864;-0.8661079;5.0
24;0.10359147;-0.21121727;-0.8263587;-0.16937429;-0.0736539;-0.65724844;0.6241679;0.02825435;-0.9140252;-0.7560094;-0.9599461;5.0
25;-0.8153697;-0.7138429;-0.6723554;-0.098448575;-0.05240678;0.4899619;-0.19661738;0.02825435;0.77006024;-0.16606306;-0.6784323;6.0
26;-1.15998;-0.76969033;-0.5696867;-0.8077047;-0.1586422;-0.46604672;-0.7134081;-0.66053545;0.18710653;-0.5790253;-1.0537834;5.0
27;-0.4133243;-0.6579957;-0.15901147;-0.5240023;-0.1586422;-1.1352527;-1.0782017;-0.2896438;-0.2015282;-0.40204164;-0.8661079;5.0
28;-0.24101894;-0.54630107;-0.3130147;-0.66585344;0.39378175;-0.5616476;-0.28781575;-0.07773275;-0.9140252;1.4857864;-0.8661079;5.0
29;-0.70049965;1.017423;-1.3910371;-0.4530767;-0.1586422;-0.17924413;-0.34861466;0.24019697;1.02915;-0.6380199;-0.9599461;5.0
30;-0.29845396;0.6544156;-1.3910371;-0.38215107;-0.11614797;-0.7528493;-0.9262043;-0.18368827;0.44619793;-0.40204164;-0.5845941;6.0
31;-0.93024004;0.8219577;-1.0316963;-0.098448575;0.03258153;0.107558444;1.0801598;-0.5015864;0.251879;-0.69701445;-0.30308017;5.0
32;-0.8153697;0.87780493;-1.3910371;-0.027523033;0.37253463;0.58556277;-0.28781575;-0.07773275;0.9643776;-0.5200308;0.1661093;6.0
33;-0.0112785725;0.7102629;-0.7750243;-0.16937429;-0.09490101;-0.08364328;2.022543;-0.07773275;-0.9140252;0.01092099;-0.5845941;5.0
34;-0.8153697;0.43102667;-0.7750243;5.7883763;-0.3073717;2.3063781;1.1105592;1.352872;0.89960515;-0.81500393;-0.9599461;6.0
35;-1.7917662;-1.1606214;-0.10767704;-0.5240023;0.33004054;-0.274845;0.107377194;-0.55458;0.44619793;-0.6380199;-1.1476218;5.0
36;-0.29845396;0.6544156;-1.3910371;2.1002452;-0.031159664;-1.0396519;-0.86540544;0.9819803;0.57574284;-0.6380199;-0.77226967;6.0
37;-0.29845396;0.40310305;-0.6723554;-0.098448575;-0.031159664;-1.2308536;-0.95660377;0.39914602;0.70528775;-0.34304675;0.35378492;6.0
38;-0.12614861;-0.8255376;0.046326175;-0.3112255;-0.45610124;-0.274845;-0.50061196;0.02825435;-0.52539045;0.42388332;-0.6784323;7.0
39;-1.5045907;3.3630095;-0.92902744;-0.7367791;1.7960888;-0.8484502;-0.83500594;-1.4553124;1.2234674;-1.0509824;-0.5845941;4.0
40;-0.58562934;-0.43460658;0.45700145;2.3839476;-0.2861246;-0.37044585;1.2321571;0.5580951;0.122334085;1.0138294;0.07227104;5.0
41;-0.58562934;-0.43460658;0.45700145;2.3839476;-0.2861246;-0.37044585;1.2321571;0.5580951;0.122334085;1.0138294;0.07227104;5.0
42;0.27589682;0.45895028;0.14899503;0.18525375;0.0113344155;0.107558444;-0.014220634;0.4521396;-0.3310731;-0.8739985;-1.0537834;4.0
43;-0.4707593;-0.21121727;-0.36434904;0.043402504;5.1956205;-0.7528493;-0.98700327;0.02825435;-0.65493536;1.4267917;0.07227104;6.0
44;-0.12614861;0.73818684;-0.26168025;-0.2402998;-0.39236003;-0.65724844;-0.7134081;0.02825435;-0.07198328;3.1966307;-0.11540457;5.0
45;-0.87280476;0.79403406;-1.2883683;-0.5240023;-0.7960544;-1.0396519;-1.0782017;-0.2896438;1.0939225;-0.81500393;-0.8661079;5.0
46;-2.1363766;-0.04367555;-0.62102103;-0.3112255;-0.71106607;-0.7528493;0.56336904;-1.7732421;3.814369;-0.5790253;2.5120566;4.0
47;-0.35588926;2.2739873;0.8163423;-0.2402998;0.5637584;0.58556277;2.0529425;0.13420987;-0.39584556;0.42388332;-1.1476218;5.0
48;0.21846151;-1.3281633;1.2783518;-0.66585344;0.5425113;-0.37044585;-0.28781575;0.0812479;-0.39584556;-0.4610362;-0.8661079;5.0
49;-1.1025451;-0.7138429;-0.21034582;-0.66585344;-0.45610124;-1.0396519;-1.0478022;-0.5015864;0.18710653;-0.5790253;-1.1476218;5.0
50;-1.5620258;-1.2164686;0.5083358;-0.8077047;-0.2861246;-0.37044585;1.5057522;-0.713529;0.057561632;-0.4610362;-1.1476218;5.0
51;0.27589682;0.73818684;-0.056342684;-0.59492785;-0.2861246;-1.1352527;-0.7134081;0.18720342;-1.0435702;0.48287788;-1.1476218;5.0
52;-0.9876751;-0.04367555;-1.1856995;-0.2402998;-0.39236003;-0.7528493;-0.95660377;-0.6075735;0.57574284;-0.16606306;-0.9599461;6.0
53;-0.9876751;-0.15537004;-1.1856995;-0.3112255;-0.413607;-0.944051;-0.98700327;-0.66053545;0.5109704;-0.10706849;-0.9599461;6.0
54;0.16102676;-0.8255376;0.45700145;0.32710502;-0.13739508;1.3503697;2.2049398;0.13420987;-0.71970785;-0.5790253;-0.9599461;5.0
55;-0.4133243;-0.09952279;-0.62102103;0.18525375;0.47877008;1.6371722;0.8065647;-0.66053545;-0.9140252;-0.16606306;-0.20924282;6.0
56;-0.35588926;0.5147975;-1.1856995;0.8945098;-0.0736539;0.87236536;-0.04462009;0.5580951;0.18710653;-0.7560094;-0.8661079;5.0
57;1.0799876;-0.6021485;1.5350238;0.6108075;-0.3711129;-1.1352527;-1.1086011;0.18720342;-1.7560688;-0.16606306;-0.77226967;5.0
58;-0.4707593;0.57064474;-0.7750243;1.8165426;0.50001717;3.2623866;1.9313446;0.82303125;-0.3310731;0.65986156;-0.9599461;5.0
59;-0.29845396;0.34725547;-0.46701783;-0.16937429;-0.24363053;0.107558444;0.22897501;0.39914602;0.77006024;-0.40204164;-0.39691842;5.0
60;-0.58562934;-0.76969033;0.2003294;-0.098448575;-0.2861246;-0.65724844;-0.014220634;-0.2896438;0.6405153;-0.69701445;-0.9599461;6.0
61;0.27589682;-0.7138429;0.66233903;-0.2402998;-0.17988917;0.29876018;0.1681761;0.6640822;0.83483267;-0.10706849;-1.1476218;5.0
62;-0.35588926;0.9057285;1.1243486;-0.5240023;0.5850055;0.39436102;1.9921436;0.02825435;-0.65493536;0.3058938;-1.0537834;5.0
63;-0.4707593;-0.04367555;-0.5696867;-0.4530767;-0.05240678;-0.37044585;-0.34861466;0.02825435;0.44619793;-0.22505763;-0.8661079;7.0
64;-0.7579347;1.1570414;-1.1343651;-0.38215107;-0.13739508;-0.274845;0.22897501;-0.07773275;0.5109704;-0.5200308;-0.5845941;5.0
65;-0.6430646;1.1011943;-1.1343651;1.4973775;-0.031159664;-1.1352527;-1.0782017;-0.2896438;0.6405153;-1.5819341;0.44762227;5.0
66;-0.6430646;1.1011943;-1.1343651;1.4973775;-0.031159664;-1.1352527;-1.0782017;-0.2896438;0.6405153;-1.5819341;0.44762227;5.0
67;-0.4707593;-0.04367555;-0.8263587;-0.7367791;-0.17988917;-0.46604672;-0.22701684;0.02825435;0.70528775;-0.4610362;-0.77226967;5.0
68;-0.9876751;0.9894994;-1.0316963;-0.66585344;-0.24363053;-0.944051;-0.95660377;-0.2896438;0.83483267;-0.4610362;0.25994667;5.0
69;0.5630722;-1.1606214;1.5350238;-0.38215107;-0.2861246;1.063567;0.56336904;0.0812479;-0.2015282;0.77785105;0.25994667;5.0
70;-0.18358392;0.9894994;-1.1343651;-0.4530767;-0.2861246;-0.7528493;-0.83500594;-0.2896438;0.18710653;1.7217647;0.07227104;6.0
71;-0.35588926;0.57064474;-0.9803619;-0.4530767;-0.24363053;-0.08364328;-0.5918103;-0.024739198;0.057561632;-0.69701445;-0.8661079;6.0
72;-0.35588926;0.79403406;-0.21034582;-0.3112255;0.0113344155;0.107558444;1.5057522;-0.2896438;0.057561632;-1.0509824;-0.8661079;5.0
73;-0.35588926;0.9057285;-0.26168025;-0.4530767;-0.0736539;0.2031593;1.4449533;-0.34263733;-0.007210825;-1.0509824;-0.8661079;5.0
74;-0.0112785725;0.8219577;-0.056342684;-0.3112255;-0.0736539;-0.46604672;-0.105419;0.4521396;-0.007210825;-0.7560094;-1.1476218;4.0
75;0.7928123;-1.1606214;1.3810207;-0.027523033;0.1388168;1.1591679;1.1105592;0.87599325;-0.2015282;0.95483476;-0.77226967;5.0
76;0.27589682;-0.6579957;1.8943646;-0.2402998;0.11756985;-0.65724844;-0.13581847;0.9819803;1.4825572;0.01092099;0.07227104;5.0
77;0.27589682;-0.6579957;1.8943646;-0.2402998;0.11756985;-0.65724844;-0.13581847;0.9819803;1.4825572;0.01092099;0.07227104;5.0
78;-0.87280476;1.4362781;-1.3910371;-0.098448575;0.35128766;-0.17924413;-0.50061196;-0.07773275;1.3530123;-0.6380199;0.25994667;6.0
79;-0.93024004;1.2408123;-0.7750243;-0.38215107;-0.031159664;-0.37044585;1.0193609;-0.5015864;0.44619793;-0.81500393;-0.30308017;5.0
80;-0.0112785725;0.54272115;-0.36434904;-0.7367791;-0.1586422;1.063567;2.2049398;0.24019697;-0.9787977;2.7246733;-1.241459;4.0
81;-1.2174155;-0.43460658;-0.36434904;-0.66585344;-0.39236003;-1.2308536;-0.95660377;-0.5015864;0.6405153;-0.5790253;-1.1476218;5.0
82;-0.29845396;-0.54630107;2.202371;-0.4530767;8.000235;0.58556277;0.6241679;0.34615248;-1.173115;3.6685872;-0.9599461;5.0
83;-0.5281943;-0.15537004;1.0216799;-0.38215107;-0.031159664;0.4899619;0.8065647;0.13420987;0.31665146;-0.5200308;-1.241459;5.0
84;-0.58562934;0.79403406;-0.056342684;-0.5240023;6.661669;0.011957581;0.13777664;0.0812479;-0.9787977;2.8426626;-0.9599461;5.0
85;-1.15998;-1.2723159;1.0730141;-0.5240023;-0.39236003;0.2031593;0.4417712;-0.44862443;0.83483267;0.71885616;-0.11540457;6.0
86;-0.8153697;0.1238665;-0.62102103;-0.2402998;-0.24363053;0.29876018;-0.19661738;-0.34263733;0.6405153;-0.40204164;-0.30308017;5.0
87;0.16102676;-0.21121727;0.046326175;-0.4530767;0.47877008;0.39436102;2.7217305;0.24019697;-2.4685657;7.621227;-0.4907567;6.0
88;-0.35588926;-0.21121727;-0.056342684;-0.4530767;-0.54108953;-0.65724844;-0.4702125;-0.07773275;0.5109704;-0.10706849;-0.77226967;5.0
89;0.5630722;-0.76969033;0.8676766;-0.3112255;0.41502887;1.7327731;2.3873365;0.5580951;-1.1083425;3.3146198;-0.8661079;5.0
90;-0.7579347;0.5147975;-0.9803619;-0.5240023;-0.24363053;-0.7528493;-0.6830087;0.5580951;1.0939225;-0.7560094;-1.3352973;5.0
91;-0.24101894;-0.04367555;-0.056342684;-0.4530767;-0.17988917;2.49758;2.8433285;-0.18368827;-0.52539045;-0.69701445;-0.8661079;5.0
92;0.16102676;-0.21121727;0.046326175;-0.4530767;0.47877008;0.39436102;2.7217305;0.24019697;-2.4685657;7.621227;-0.4907567;6.0
93;0.16102676;-0.21121727;0.09766053;-0.38215107;0.47877008;0.29876018;2.6305323;0.24019697;-2.4685657;7.7982106;-0.5845941;5.0
94;-0.35588926;-0.21121727;-0.056342684;-0.4530767;-0.54108953;-0.65724844;-0.4702125;-0.07773275;0.5109704;-0.10706849;-0.77226967;5.0
95;-1.9066362;2.7486892;-1.1856995;-0.8077047;-0.90228975;2.4019792;1.1713581;-1.5612994;2.8427804;-1.0509824;0.07227104;4.0
96;-2.0789416;0.40310305;-0.51835227;-0.16937429;-0.62607783;0.107558444;1.8097467;-1.8791976;3.490505;-0.34304675;2.3243802;6.0
97;-0.87280476;1.3804305;-1.3910371;0.32710502;0.30879343;-0.7528493;-0.7134081;-0.13069472;0.89960515;-0.5790253;0.25994667;5.0
98;-0.7579347;-0.15537004;-0.10767704;-0.38215107;-0.3711129;-1.2308536;-0.7438076;-0.23668182;-0.39584556;-0.16606306;-1.1476218;5.0
99;-0.4133243;2.0785217;-1.0830307;-0.027523033;-0.17988917;-1.0396519;-1.1086011;-0.024739198;0.5109704;-0.5790253;-0.5845941;5.0
100;-0.12614861;0.095942885;-0.46701783;-0.4530767;-0.1586422;-0.274845;-0.34861466;0.24019697;-0.07198328;-0.40204164;-1.3352973;6.0
101;-0.0112785725;0.45895028;0.14899503;-0.3112255;-0.0736539;-0.46604672;0.107377194;0.24019697;0.57574284;-0.2840522;-0.20924282;6.0
102;-0.29845396;-0.15537004;0.14899503;-0.4530767;-0.26487747;-0.7528493;-0.7438076;-0.44862443;-0.007210825;-0.5790253;-0.02156721;6.0
103;-0.12614861;0.095942885;-0.46701783;-0.4530767;-0.1586422;-0.274845;-0.34861466;0.24019697;-0.07198328;-0.40204164;-1.3352973;6.0
104;-0.12614861;0.2634846;-0.26168025;-0.3112255;-0.22238341;-0.37044585;0.56336904;-0.024739198;-0.13675575;-0.8739985;-1.1476218;5.0
105;-0.6430646;-0.21121727;-0.15901147;-0.2402998;-0.3711129;-1.0396519;-0.3182152;-0.39563087;0.122334085;-1.0509824;-0.9599461;5.0
106;-0.12614861;0.2634846;-0.26168025;-0.3112255;-0.22238341;-0.37044585;0.56336904;-0.024739198;-0.13675575;-0.8739985;-1.1476218;5.0
107;-0.29845396;-0.6579957;2.0997024;-0.59492785;8.063976;0.2031593;0.68496686;0.2931905;-1.4969789;3.845571;-1.0537834;5.0
108;-1.2174155;0.57064474;0.2003294;-0.59492785;0.0113344155;-0.08364328;0.5329696;0.0812479;0.9643776;0.77785105;-1.0537834;5.0
109;-0.18358392;-1.104774;1.329686;-0.027523033;0.07507561;0.2031593;1.0193609;0.4521396;0.38142392;0.83684564;-0.77226967;6.0
110;-0.12614861;1.4362781;1.2783518;-0.38215107;0.733735;2.0195756;3.2385213;0.0812479;-0.65493536;0.18790467;-1.0537834;5.0
111;-0.29845396;0.17971374;-0.41568348;-0.5240023;0.35128766;-0.37044585;0.016178822;-0.18368827;-0.7844803;1.6037756;-0.8661079;5.0
112;0.046156175;0.5147975;-0.92902744;-0.2402998;-0.0736539;-0.46604672;1.8705456;-0.18368827;-1.0435702;0.01092099;-0.5845941;5.0
113;0.046156175;0.40310305;-0.87769306;-0.2402998;-0.05240678;-0.17924413;1.9617442;-0.18368827;-1.0435702;0.01092099;-0.5845941;5.0
114;1.0225528;-1.2164686;0.8676766;-0.16937429;-0.1586422;0.58556277;-0.014220634;1.0879358;0.057561632;0.069915555;-0.6784323;6.0
115;-0.29845396;0.17971374;-0.41568348;-0.5240023;0.35128766;-0.37044585;0.016178822;-0.18368827;-0.7844803;1.6037756;-0.8661079;5.0
116;0.62050694;-0.7138429;0.2003294;-0.2402998;0.05382865;-0.274845;0.47217065;-0.07773275;-1.5617512;-0.16606306;0.07227104;6.0
117;-0.0112785725;0.06801926;0.046326175;-0.4530767;-0.22238341;-0.46604672;-0.19661738;0.5580951;0.5109704;-0.2840522;-0.39691842;6.0
118;-0.29845396;0.17971374;-0.7750243;-0.38215107;-0.11614797;-0.8484502;-0.56141084;0.13420987;0.38142392;-0.9329931;-0.9599461;6.0
119;0.27589682;0.1238665;-1.1856995;-0.2402998;0.6699938;-0.17924413;0.28977394;-0.2896438;-0.65493536;-0.34304675;0.44762227;6.0
120;-0.7579347;0.9057285;-0.9803619;-0.5240023;0.20255816;0.58556277;1.292956;-0.44862443;0.18710653;-0.69701445;-1.1476218;6.0
121;-0.58562934;3.027926;-0.92902744;-0.59492785;1.9235711;-0.5616476;1.292956;-0.2896438;-0.07198328;-0.5200308;-1.3352973;5.0
122;0.27589682;0.1238665;-1.1856995;-0.2402998;0.6699938;-0.17924413;0.28977394;-0.2896438;-0.65493536;-0.34304675;0.44762227;6.0
123;-0.58562934;0.93365216;-1.3910371;-0.027523033;-0.26487747;-1.2308536;-1.0174026;0.6640822;1.158695;-0.81500393;-1.1476218;5.0
